	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	estado
524	-0.87690	1.80219	2.66368	1.09172	-1.32931	-0.08992	-0.14053	-0.19558	2.36092	2.54967	2.73084	0.34827	1.34597	-0.78489	0.91049	1.64731	-0.23228	1.41204	-0.54039	0.96119	1.61830	-0.52337	1.60108	-0.98138	1.14795	1.77953	1.22060	2.06268	2.50079	2.60957	2.59552	2.54992	v/at
525	0.63060	-0.81498	-0.44007	-0.71570	0.16281	-0.88363	-0.82468	-0.78536	-0.12457	-0.51195	-0.74809	-0.98219	-0.85452	-0.02851	-0.61903	-1.18077	-0.53521	-0.63028	-0.28218	-0.46217	-1.16783	-1.33850	-0.58722	0.02892	-0.43050	-0.90665	-0.08986	-0.49811	-0.56679	-0.59748	-0.64051	-0.67910	ac
526	-0.36021	0.11916	-0.26411	-0.22075	-0.20067	-0.16522	-0.11818	0.12292	-0.41815	-0.20726	-0.06822	0.01886	-0.50501	0.26421	-0.51094	-0.16843	-0.05966	-0.02835	-0.57440	-0.28816	0.15850	-0.38114	0.05580	-0.40607	-0.21231	0.23139	0.23192	-0.03740	-0.20341	-0.23186	-0.23777	-0.23966	ac
527	0.18988	-0.54096	-0.47761	-0.72172	-0.01725	0.01252	0.03814	0.08569	-0.45634	-0.24351	-0.59382	0.00159	-0.74326	0.14858	-0.59745	-0.78176	0.20345	-0.62421	-0.11615	-0.51052	-0.77050	-0.13893	-0.51034	0.02165	-0.41633	-0.59870	0.04867	-0.27574	-0.43811	-0.49193	-0.51556	-0.54060	ac
528	-0.42196	0.27498	-0.09454	-0.22051	-0.47495	0.28145	0.41204	0.54065	-0.12597	-0.30516	-0.20347	0.41430	-0.39850	0.38323	-0.44033	-0.03272	0.29025	-0.05474	-0.52012	-0.18673	0.19123	0.06182	0.12270	-0.68047	0.00452	0.27281	0.53326	0.36844	0.21204	0.14669	0.10378	0.12909	v/at
529	-0.75867	1.17787	1.11568	0.50494	-0.79477	0.12424	0.14578	0.13329	0.05687	0.72756	1.22211	0.71754	0.69097	-0.92936	0.44532	1.22613	-0.08146	0.65580	-0.32077	0.23667	1.23738	-0.24542	0.89304	-0.79200	0.53909	1.39158	0.75419	1.05873	1.16638	1.20692	1.25938	1.30031	v/at
530	-0.42874	0.12186	-0.23539	-0.50314	-0.44291	0.11777	0.07703	0.06831	-0.16972	0.40456	-0.21557	0.18795	-0.39524	0.22757	-0.48534	0.02612	0.24268	-0.50001	0.13726	-0.50701	-0.01261	-0.02621	-0.49503	0.30759	-0.46491	-0.09095	0.46008	0.34245	0.16103	0.06837	0.03897	0.02456	v/at
531	0.46290	-0.68399	-0.50893	-0.70116	0.15817	-0.15788	-0.14264	-0.10573	-0.08512	-0.68724	-0.73377	-0.31002	-0.75449	0.01586	-0.58343	-0.87823	0.14528	-0.66187	-0.12183	-0.50312	-0.95211	-0.42665	-0.65119	0.14840	-0.47141	-0.88880	-0.09244	-0.48876	-0.59817	-0.64715	-0.69040	-0.72883	ac
532	-0.03513	-0.40123	-0.48070	-0.61493	-0.20055	0.21710	0.14412	0.06829	-0.26577	-0.62788	-0.61693	0.16522	-0.48513	0.57242	-0.37001	-0.56813	0.40652	-0.62481	0.29994	-0.52532	-0.55969	0.13342	-0.63828	0.42688	-0.50658	-0.61791	0.24984	-0.08502	-0.27706	-0.33926	-0.36684	-0.38570	v/at
533	-0.61101	0.52507	0.02395	-0.29644	-0.59149	-0.36792	-0.38497	-0.41064	-0.42862	-0.07753	-0.10475	-0.00161	-0.23719	-0.04629	-0.39292	0.47022	-0.33431	-0.25738	-0.01070	-0.43825	0.45691	-0.60392	-0.13980	0.01669	-0.32913	0.50978	0.55441	0.64205	0.55086	0.48867	0.47155	0.47539	v/at
534	0.49967	-0.90823	-0.69515	-0.77464	0.21504	-0.29627	-0.30850	-0.25653	-0.49589	-0.41102	-0.55455	-0.51030	-0.73768	0.11618	-0.62237	-0.92515	0.03939	-0.80930	0.14179	-0.60100	-1.18137	-0.41621	-0.78919	0.36376	-0.55375	-1.11653	-0.08878	-0.64690	-0.75928	-0.79088	-0.81123	-0.81737	ac
535	-0.76343	1.11037	0.84815	0.31271	-0.96369	0.44730	0.42149	0.34950	0.59351	2.16408	0.63779	0.57420	0.31843	0.00697	-0.04833	0.94565	0.41666	0.45165	-0.24178	0.05896	0.98617	0.10221	0.39290	-0.41658	0.04630	0.99900	0.86482	1.28299	1.37510	1.33614	1.31681	1.26771	v/at
536	-0.65250	0.70740	0.58345	-0.40862	-0.93683	0.13595	0.12006	0.03914	1.87305	1.40537	0.16790	0.33631	-0.32200	-0.07405	-0.44361	0.33582	0.17695	-0.20939	-0.19686	-0.38311	0.37608	0.07738	-0.06075	-0.05868	-0.27096	0.52527	0.89015	1.23839	1.24070	1.12736	1.03200	0.97150	v/at
537	-0.81778	1.46981	1.67556	1.57730	-0.85366	-0.18654	-0.20945	-0.23175	2.51886	1.52126	1.81052	0.18670	1.21431	-1.38942	0.74635	1.41192	-0.29156	1.73921	-1.25015	1.20354	1.46574	-0.89598	1.41206	-1.24318	0.91864	1.57700	0.80858	1.24517	1.52443	1.60856	1.60495	1.60928	v/at
538	-0.75805	1.13507	1.12020	0.10203	-0.97218	0.11510	0.08993	0.07397	1.24339	1.17943	0.95683	0.74046	0.28928	-0.45880	-0.05006	0.99074	-0.05648	0.34051	-0.17407	-0.03421	1.04345	-0.10240	0.59511	-0.38354	0.17518	1.21246	0.93605	1.35820	1.48818	1.47543	1.46569	1.44784	v/at
539	-0.83057	1.53581	1.76360	1.54178	-0.83215	-0.24214	-0.28263	-0.35009	0.78212	1.89263	2.24436	0.17264	1.38959	-1.75724	1.19436	1.53308	-0.38354	1.65710	-1.47458	1.26319	1.60103	-0.90188	1.52946	-1.47731	1.16526	1.67438	0.77229	1.19397	1.45945	1.58669	1.65408	1.70813	v/at
540	0.50568	-0.94393	-0.54097	-0.88724	0.02204	-0.14881	-0.16258	-0.17960	0.00993	-0.39241	-0.53473	-0.17079	-0.89401	0.13656	-0.60339	-1.40551	0.09409	-0.83357	0.09404	-0.58810	-1.32126	-0.08405	-0.76336	0.33670	-0.52260	-1.15281	0.04069	-0.39566	-0.55496	-0.58224	-0.62213	-0.67288	ac
541	-0.28022	-0.15599	-0.40423	-0.66707	-0.29459	-1.04430	-1.08373	-1.10047	0.26417	-0.29548	-0.39150	-1.02013	-0.64291	0.12708	-0.58512	-0.38550	-0.76555	-0.64391	0.10716	-0.56405	-0.32157	-1.37309	-0.61578	0.34434	-0.52022	-0.36645	0.31192	0.08778	-0.10262	-0.19286	-0.22867	-0.25428	v/at
542	-0.39208	-0.05851	-0.44474	-0.61921	-0.32156	-0.23376	-0.22412	-0.23145	-0.58998	-0.08583	-0.42493	0.04613	-0.71710	-0.02748	-0.62300	-0.36207	-0.13158	-0.57148	0.03845	-0.56436	-0.13086	-0.47182	-0.54139	0.24210	-0.51408	-0.21741	0.31313	0.16904	-0.01430	-0.09790	-0.12378	-0.14357	v/at
543	-0.76171	1.10628	0.72409	0.44478	-0.75250	-0.27152	-0.28614	-0.31008	-0.29236	0.12220	0.86910	0.41143	0.56606	-0.53943	0.14382	1.21152	-0.44129	0.46612	-0.05162	-0.00072	1.13101	-0.72113	0.72059	-0.40102	0.22109	1.31509	0.72229	0.95757	0.99497	0.98027	0.98758	1.02355	v/at
544	1.29781	-1.63482	-0.87599	-0.93352	0.53543	-1.08499	-1.07101	-1.10226	-0.45366	-0.87584	-0.87817	-1.20275	-1.06821	-0.04787	-0.68527	-1.88450	-0.78751	-0.92802	0.11752	-0.61589	-2.02541	-1.03643	-0.89974	0.37206	-0.57444	-1.83680	-0.46172	-1.06055	-1.19083	-1.17447	-1.18270	-1.19691	ac
545	-0.86290	1.70868	2.32975	1.11696	-1.19011	0.12941	0.08858	0.04231	0.84632	2.60963	2.51654	0.69763	1.30346	-0.86507	0.86060	1.57748	-0.13518	1.38816	-0.21609	0.90089	1.60953	-0.26151	1.63475	-0.80355	1.12314	1.78352	1.10307	1.77687	2.11539	2.20358	2.20512	2.20338	v/at
546	-0.52429	0.18771	-0.54399	0.04961	-0.04321	0.15940	0.17254	0.19879	-0.53819	-0.64187	-0.70410	0.96279	-0.45858	-0.21312	-0.54673	0.10472	-0.01916	0.30761	0.42746	-0.26723	0.83478	-0.47955	-0.05422	0.36764	-0.40737	0.63226	0.04491	-0.28826	-0.45875	-0.48617	-0.46752	-0.42511	v/at
547	-0.51753	0.27354	-0.16341	-0.48636	-0.47073	-0.73695	-0.73416	-0.73437	-0.43439	-0.33876	-0.09760	-0.19237	-0.41515	-0.08019	-0.44641	0.21127	-0.72497	-0.43458	0.09323	-0.51265	0.20714	-1.10296	-0.29032	0.19912	-0.41962	0.34132	0.46698	0.41277	0.27330	0.21548	0.22980	0.24900	v/at
548	-0.83670	1.54438	1.75300	1.21520	-0.96483	-0.00941	-0.03082	-0.09052	1.47758	0.70899	1.73082	0.57697	1.39418	-1.38409	1.08499	1.58865	-0.24076	1.27775	-0.62603	0.77246	1.52156	-0.46404	1.58563	-1.27751	1.13736	1.71323	0.90097	1.39441	1.61134	1.68841	1.73735	1.77350	v/at
549	-0.23004	-0.38038	-0.65523	-0.66782	-0.07410	-0.28897	-0.29039	-0.30168	-0.58772	-0.58129	-0.61264	-0.04099	-0.71695	0.04238	-0.62542	-0.48312	-0.18687	-0.66892	0.08153	-0.58269	-0.35653	-0.35582	-0.64671	0.30144	-0.53382	-0.45664	0.15764	-0.25874	-0.50156	-0.54997	-0.55131	-0.55201	v/at
550	0.32038	-0.79264	-0.69066	-0.66577	0.10238	0.19968	0.33959	0.83752	-0.46170	-0.65234	-0.59412	0.02580	-0.82451	0.22954	-0.56609	-1.41943	0.32231	-0.62267	0.27223	-0.52421	-0.72972	0.05109	-0.70824	0.39456	-0.54450	-0.78927	0.03222	-0.50430	-0.69143	-0.73552	-0.79197	-0.82394	ac
551	-0.78540	1.22822	1.32717	0.26547	-0.99605	-0.38816	-0.41524	-0.42315	2.15572	1.94946	0.90940	0.01618	0.39325	-0.67661	0.02828	1.00477	-0.38693	0.46231	-0.70630	0.06875	1.02681	-0.89458	0.60363	-0.65303	0.21964	1.13781	0.93135	1.44987	1.64154	1.65667	1.62520	1.57307	v/at
552	-0.24660	-0.29461	-0.54427	-0.71614	-0.26883	-0.30545	-0.30051	-0.31556	-0.20661	-0.62988	-0.62353	0.08197	-0.85281	-0.02918	-0.65143	-0.75380	-0.21901	-0.66256	0.09706	-0.58222	-0.35353	-0.56729	-0.62663	0.31135	-0.53839	-0.38525	0.27914	0.05090	-0.18511	-0.26073	-0.27981	-0.30491	v/at
553	-0.77792	1.24096	1.40072	0.36005	-0.92288	0.52672	0.49891	0.46544	2.16784	1.51655	1.47674	1.06345	0.36245	-0.74818	0.01218	0.94571	0.32316	0.61015	-0.80664	0.22919	1.13051	0.09472	0.76827	-0.91492	0.41521	1.21576	0.86839	1.34320	1.55425	1.56674	1.55253	1.52056	v/at
554	0.57980	-0.93506	-0.66818	-0.80139	0.23247	-0.28366	-0.25301	-0.19753	-0.25934	-0.63158	-0.75367	-0.50920	-0.82928	0.05618	-0.63262	-1.11409	0.06428	-0.80703	0.13803	-0.59426	-1.15478	-0.52830	-0.77542	0.35787	-0.54346	-1.08614	-0.15366	-0.63331	-0.76373	-0.78303	-0.80164	-0.82601	ac
555	-0.24836	-0.05743	-0.30275	-0.51792	-0.25334	0.53622	0.56285	0.64229	-0.30464	-0.04652	-0.30328	0.66974	-0.62706	0.11205	-0.56925	-0.39695	0.57156	-0.40977	-0.26950	-0.41553	-0.13504	0.24590	-0.31187	-0.15254	-0.31234	-0.13657	0.26473	0.06385	-0.09768	-0.17765	-0.21517	-0.22141	v/at
556	2.34454	-1.87484	-0.77057	-0.94014	0.57952	2.52261	2.49193	2.43673	-0.57475	-0.70245	-0.69510	2.09876	-1.10671	-0.05004	-0.67921	-2.61045	2.36272	-0.89565	0.02787	-0.58403	-2.29840	0.97816	-0.87225	0.31013	-0.55233	-1.87465	-0.50562	-1.08319	-1.13891	-1.15395	-1.18080	-1.22233	v/at
557	0.51574	-1.06946	-0.79151	-0.81335	0.40763	-0.14918	-0.17004	-0.18771	-0.34738	-0.68317	-0.74679	-0.17347	-0.80408	0.04325	-0.64448	-1.01773	0.13654	-0.84721	0.11246	-0.60533	-1.25884	-0.47549	-0.82221	0.34868	-0.55900	-1.26232	-0.32225	-0.87473	-0.96269	-0.96246	-0.97503	-0.97664	ac
558	0.10138	-0.41490	-0.38150	-0.56825	0.12589	0.05862	0.13387	0.15699	0.00512	-0.30948	-0.37139	0.04039	-0.58358	0.06157	-0.58161	-0.35674	0.27240	-0.52788	-0.29307	-0.43051	-0.62475	-0.31349	-0.48276	-0.05510	-0.37910	-0.55560	-0.03241	-0.42051	-0.46407	-0.49407	-0.52164	-0.56022	ac
559	-0.33976	-0.11655	-0.41997	-0.63906	-0.31039	0.17414	0.20424	0.27574	-0.01772	-0.46350	-0.55252	0.49028	-0.77996	-0.10220	-0.62488	-0.53536	0.20977	-0.53525	-0.07453	-0.54331	-0.20742	-0.10617	-0.44679	0.08642	-0.46632	-0.17589	0.34195	0.15636	-0.04332	-0.12829	-0.16209	-0.16329	v/at
560	-0.72115	0.96761	0.91817	-0.11196	-0.95167	0.30364	0.28296	0.25854	1.35917	1.32130	0.84932	0.82069	0.01059	-0.41787	-0.26237	0.71839	0.16677	0.08532	-0.35339	-0.21624	0.77123	-0.00191	0.33907	-0.44681	-0.00352	0.93091	0.89540	1.34224	1.42521	1.35582	1.30173	1.25558	v/at
561	-0.76408	1.05669	0.91013	-0.09980	-1.09910	-0.44163	-0.47360	-0.54175	2.35217	1.82058	0.48188	-0.14419	-0.05464	-0.24224	-0.29431	0.68379	-0.34868	0.12525	-0.35310	-0.19539	0.81564	-0.90743	0.16853	-0.22508	-0.14695	0.82791	1.04802	1.53721	1.61358	1.54848	1.47623	1.42172	v/at
562	-0.32108	-0.08857	-0.35564	-0.65296	-0.38869	0.16240	0.16906	0.15837	0.09553	-0.34654	-0.48573	0.51099	-0.76954	-0.12788	-0.61594	-0.55438	0.17547	-0.57089	-0.02309	-0.55293	-0.22469	-0.00945	-0.50591	0.17816	-0.49250	-0.20082	0.40481	0.29164	0.11103	0.01470	-0.01887	-0.04242	v/at
563	1.27320	-1.18755	-0.47556	-0.76509	0.36576	0.09616	0.02799	-0.00662	-0.36636	-0.16517	-0.43975	-0.09462	-0.74980	0.33914	-0.48946	-1.59783	0.39062	-0.74817	0.21521	-0.52537	-1.52133	-0.17043	-0.72860	0.37587	-0.47736	-1.29077	-0.31535	-0.74874	-0.78707	-0.83210	-0.88522	-0.92249	ac
564	-0.45796	0.16165	-0.09665	-0.63924	-0.65047	0.37771	0.36856	0.37335	0.79354	0.32948	-0.21716	0.77715	-0.60714	-0.09317	-0.58732	-0.10289	0.32651	-0.49226	-0.02736	-0.52605	0.00143	0.22749	-0.40392	0.13133	-0.45361	0.04135	0.64460	0.71945	0.55621	0.43735	0.36712	0.29868	v/at
565	0.50693	-0.94782	-0.70264	-0.77900	0.16775	0.75190	0.73832	0.69433	-0.12539	-0.63338	-0.55229	0.66883	-0.76779	0.00253	-0.58440	-1.05497	0.86295	-0.80397	0.10802	-0.59158	-1.13055	0.55314	-0.79380	0.33148	-0.54249	-1.18578	-0.05147	-0.58711	-0.73873	-0.75145	-0.74150	-0.75114	v/at
566	-0.56135	0.29586	-0.17333	-0.45607	-0.51170	-0.06390	-0.05589	-0.00210	-0.11639	0.04805	-0.22589	0.52448	-0.50425	-0.14988	-0.55653	0.08427	-0.13497	-0.36504	-0.03326	-0.50592	0.25906	-0.32900	-0.25764	0.08468	-0.41953	0.30100	0.54493	0.50418	0.33175	0.22255	0.18315	0.15870	v/at
567	-0.80416	1.37661	1.64541	0.62890	-0.96059	-0.09028	-0.10977	-0.11834	2.34525	1.77603	1.80440	0.32990	0.72419	-1.16437	0.48075	1.19405	-0.14417	0.84836	-1.13288	0.50630	1.26562	-0.73239	0.91241	-1.09561	0.61368	1.33635	0.89480	1.41726	1.66712	1.72294	1.72308	1.71428	v/at
568	0.86742	-1.12478	-0.65745	-0.83836	0.32385	0.39834	0.37701	0.36892	-0.26607	-0.60415	-0.65484	0.28569	-0.83648	0.08029	-0.62432	-1.30067	0.65547	-0.83560	0.10338	-0.59566	-1.41618	0.01017	-0.80132	0.33870	-0.54255	-1.29954	-0.26480	-0.74168	-0.84286	-0.84411	-0.87261	-0.88443	ac
569	0.35466	-0.76589	-0.58846	-0.78681	0.08278	0.27672	0.26772	0.24403	-0.65913	-0.41673	-0.60857	0.23885	-0.71732	0.18047	-0.56875	-0.80072	0.46517	-0.78843	0.13730	-0.58312	-1.08695	0.07994	-0.74937	0.36157	-0.53347	-1.02109	0.02117	-0.47871	-0.59457	-0.62002	-0.63940	-0.66076	v/at
570	-0.57854	0.56261	0.26011	-0.30865	-0.58034	0.07232	0.05884	0.05901	-0.10060	0.57909	0.39269	0.62558	-0.22369	-0.09494	-0.39190	0.47337	-0.02900	-0.18546	-0.11477	-0.37783	0.49882	-0.17275	0.02073	-0.11534	-0.22070	0.65326	0.57307	0.70145	0.65970	0.60911	0.60828	0.61280	v/at
571	0.80413	-0.93540	-0.48483	-0.78088	0.22586	0.27043	0.33381	0.35283	-0.40982	-0.37270	-0.74416	0.07585	-0.87824	-0.00619	-0.61710	-1.30096	0.52665	-0.70627	-0.13880	-0.51133	-1.30894	0.08008	-0.67431	0.13142	-0.47161	-1.11706	-0.17153	-0.55880	-0.62751	-0.66463	-0.71661	-0.76531	ac
572	-0.59498	0.46436	0.09763	-0.38746	-0.67948	0.26732	0.25594	0.22952	0.91849	0.48722	-0.01701	0.68955	-0.41575	-0.27917	-0.49555	0.17089	0.21151	-0.29134	-0.24001	-0.43155	0.23506	0.05544	-0.18761	-0.10986	-0.33932	0.28331	0.68190	0.81385	0.71548	0.61194	0.55298	0.51186	v/at
573	0.43517	-0.75925	-0.59668	-0.79406	0.00069	0.19802	0.22644	0.24331	-0.06084	-0.45202	-0.47965	0.10106	-0.88131	0.05527	-0.62852	-1.17951	0.42183	-0.76497	0.11646	-0.57664	-1.10341	-0.00486	-0.75538	0.35343	-0.54135	-1.06440	0.03123	-0.25853	-0.38979	-0.37471	-0.33758	-0.32750	v/at
574	-0.81859	1.39119	1.34817	1.22858	-0.89958	-0.42667	-0.44723	-0.51425	1.90131	1.03761	1.64490	-0.08295	0.94535	-1.09269	0.48292	1.34099	-0.44939	1.36400	-1.27479	0.77943	1.39445	-1.15447	1.06484	-1.03141	0.55094	1.40628	0.83937	1.27213	1.48249	1.52726	1.53179	1.56069	v/at
575	-0.65371	0.61984	0.07735	-0.22812	-0.63608	-0.47910	-0.47180	-0.48752	0.25168	-0.33917	-0.01881	0.15661	-0.20944	-0.12793	-0.40622	0.53776	-0.53844	-0.17611	0.03934	-0.40604	0.59029	-0.82346	-0.00508	0.06312	-0.29825	0.72119	0.63105	0.71733	0.58595	0.50356	0.51359	0.54713	v/at
576	1.08518	-1.13953	-0.56117	-0.79170	0.29121	-0.11185	-0.08181	-0.05245	-0.46002	0.11583	-0.14134	-0.20113	-0.98012	-0.07826	-0.65971	-1.62080	0.18586	-0.68244	-0.22615	-0.50494	-1.52538	-0.47409	-0.64775	0.04763	-0.46380	-1.25985	-0.28261	-0.71710	-0.76276	-0.81360	-0.87916	-0.90489	ac
577	0.30850	-0.62011	-0.53694	-0.57142	0.04317	0.48069	0.42933	0.34425	-0.51011	-0.61917	-0.41686	0.37157	-0.61761	0.33449	-0.50877	-0.80026	0.71318	-0.51973	-0.23340	-0.37767	-0.74440	0.00128	-0.55302	0.06899	-0.39530	-0.77814	0.02089	-0.43095	-0.56397	-0.60697	-0.65709	-0.70402	v/at
578	0.34379	-0.86229	-0.69926	-0.79400	0.20061	0.11676	0.09687	0.09506	-0.60531	-0.52267	-0.67550	0.10053	-0.80189	0.02529	-0.64187	-0.95425	0.39181	-0.80392	0.10527	-0.59621	-1.02158	-0.42645	-0.79422	0.34902	-0.55601	-1.09034	-0.10733	-0.62117	-0.75853	-0.77733	-0.78894	-0.79086	v/at
579	0.52883	-1.08335	-0.81592	-0.80312	0.41906	0.31805	0.33460	0.29618	-0.62193	-0.63411	-0.78475	0.21125	-0.75772	0.07440	-0.63732	-0.78227	0.54476	-0.85520	0.13667	-0.61014	-1.35804	0.02751	-0.84869	0.37758	-0.56881	-1.41619	-0.31883	-0.89652	-0.97528	-0.97533	-0.98204	-0.98455	ac
580	0.86941	-1.18858	-0.73806	-0.86835	0.29397	-0.15348	-0.18374	-0.20169	-0.56760	-0.72349	-0.66894	-0.07539	-0.92177	0.12460	-0.62192	-1.62544	0.07310	-0.85255	0.13524	-0.60262	-1.41673	-0.41273	-0.83159	0.36206	-0.55823	-1.37120	-0.18432	-0.74664	-0.87858	-0.89840	-0.92840	-0.94526	v/at
581	1.20110	-1.43953	-0.85712	-0.85699	0.60848	0.00565	0.01096	-0.00332	-0.63997	-0.77719	-0.83937	-0.04597	-0.90465	0.03995	-0.65370	-1.50794	0.24581	-0.88531	0.11453	-0.60586	-1.67299	-0.17352	-0.86041	0.36455	-0.56661	-1.52328	-0.54237	-1.11422	-1.15273	-1.14041	-1.14529	-1.16627	ac
582	-0.80215	1.36894	1.61970	0.73957	-0.92877	0.80209	0.77328	0.72662	2.46125	1.75176	2.03497	1.22555	0.49837	-0.98880	0.19777	0.99245	0.57223	1.04704	-1.30288	0.71226	1.33649	0.20759	1.03607	-1.32330	0.77087	1.35808	0.87079	1.34311	1.54787	1.59422	1.61960	1.64633	v/at
583	-0.73591	1.00811	0.80137	0.16541	-0.76268	0.68325	0.68382	0.71352	1.15745	0.61764	0.99172	1.17996	0.03481	-0.55313	-0.19033	0.68585	0.48331	0.35741	-0.56537	-0.01964	0.98648	0.17864	0.44654	-0.58561	0.11762	1.01580	0.72919	1.02307	1.08217	1.03986	1.03253	1.04256	v/at
584	-0.15701	-0.02166	-0.28789	-0.17129	-0.08966	0.45348	0.44678	0.46592	-0.19966	-0.68717	-0.71296	0.70983	-0.55913	0.13310	-0.55546	-0.36596	0.45329	-0.01249	-0.52525	-0.18699	0.09831	0.03698	-0.12764	-0.23340	-0.26568	0.09358	0.14854	-0.18418	-0.31785	-0.35300	-0.37678	-0.36827	ac
585	-0.80385	1.31573	1.48662	0.27613	-1.14686	0.15412	0.12777	0.12347	0.87632	2.35447	1.74839	0.60716	0.36720	-0.55187	-0.01095	1.05433	0.06636	0.54888	-0.67296	0.15302	1.13692	-0.43568	0.75721	-0.71024	0.34110	1.27981	1.05297	1.66264	1.84706	1.84617	1.82988	1.81137	v/at
586	-0.80992	1.31392	1.29791	0.37538	-1.08043	-0.24720	-0.28508	-0.33943	0.83756	1.86946	2.02353	0.26153	0.28370	-0.46670	-0.11380	1.00643	-0.29869	0.64061	-0.56936	0.19058	1.21511	-0.91608	0.63085	-0.40669	0.16591	1.25629	1.00558	1.55909	1.74989	1.73592	1.72466	1.73253	v/at
587	1.77407	-1.70770	-0.84825	-0.93465	0.46256	0.46262	0.45318	0.41796	-0.74313	-0.70571	-0.72278	0.26445	-1.03403	0.03485	-0.65977	-2.10110	0.70941	-0.92349	0.12543	-0.61343	-2.11246	0.25063	-0.90185	0.37535	-0.57337	-1.89407	-0.41177	-0.96027	-1.07109	-1.09506	-1.12704	-1.15484	ac
588	0.12747	-0.43502	-0.47036	-0.62340	-0.16117	-0.04323	0.01599	0.04616	-0.33727	-0.16093	-0.23108	0.15173	-0.87751	0.07214	-0.63801	-1.15866	0.09617	-0.45451	-0.26481	-0.45042	-0.53774	-0.34277	-0.46249	0.05928	-0.44319	-0.42940	0.22995	-0.11944	-0.29311	-0.35947	-0.39958	-0.40750	v/at
589	-0.73948	1.14379	1.22941	0.34431	-0.82137	0.50027	0.47184	0.42672	0.55746	1.53038	1.68159	1.05943	0.40536	-0.75651	0.08055	0.99830	0.26841	0.54282	-0.56333	0.18093	1.08259	0.06853	0.74458	-0.83772	0.40530	1.19471	0.77760	1.15430	1.30870	1.33185	1.33618	1.34438	v/at
590	-0.65665	0.71549	0.55788	-0.27949	-0.85130	0.52838	0.50307	0.45449	1.42378	1.49389	0.24420	0.75041	-0.30934	-0.41669	-0.40949	0.26553	0.51919	-0.09330	-0.56384	-0.24805	0.41786	0.16579	-0.03656	-0.37693	-0.18150	0.40615	0.82405	1.10780	1.12313	1.09649	1.05069	1.00188	v/at
591	-0.65093	0.72418	0.58290	-0.23396	-0.82729	0.72324	0.70379	0.70216	1.41245	1.19832	0.59408	1.10632	-0.26388	-0.46361	-0.36965	0.32459	0.61629	-0.03501	-0.57513	-0.22567	0.54287	0.24271	0.05293	-0.43172	-0.12330	0.54648	0.79943	1.10323	1.10872	1.06645	1.05084	1.01769	v/at
592	-0.04856	-0.53579	-0.64489	-0.76732	-0.10601	0.14910	0.16239	0.14981	0.10729	-0.51117	-0.64843	0.36191	-0.90522	-0.04103	-0.66005	-0.97230	0.27405	-0.72538	0.05199	-0.58793	-0.60906	-0.18599	-0.72345	0.30352	-0.54781	-0.77247	0.18774	-0.19932	-0.43398	-0.48581	-0.50328	-0.50932	v/at
593	-0.82670	1.41811	1.67026	0.36361	-1.20258	0.15188	0.13294	0.13173	1.10654	2.57289	1.90787	0.67941	0.36744	-0.49166	-0.05138	1.06263	0.02358	0.69337	-0.59258	0.24182	1.25184	-0.44385	0.81490	-0.57469	0.33384	1.36003	1.12556	1.78278	2.03432	2.00701	1.94427	1.91343	v/at
594	1.43884	-1.52837	-0.83335	-0.91344	0.54043	0.60567	0.61192	0.62632	-0.53960	-0.75314	-0.83717	0.54764	-0.99190	-0.00483	-0.67256	-1.66079	0.79973	-0.90892	0.11163	-0.61288	-1.85424	0.22643	-0.89083	0.36476	-0.57149	-1.80105	-0.43548	-1.04794	-1.12303	-1.13281	-1.16123	-1.17667	ac
595	0.51868	-0.80457	-0.58169	-0.76495	0.18558	0.64964	0.69812	0.70775	0.02439	-0.50410	-0.49190	0.41100	-0.81234	0.00023	-0.63809	-0.96227	0.84268	-0.73789	-0.00919	-0.56547	-1.06004	0.29499	-0.72081	0.24483	-0.52404	-1.00650	-0.09815	-0.57130	-0.66650	-0.71635	-0.73982	-0.75274	ac
596	0.90675	-1.21320	-0.77775	-0.82894	0.42123	0.71768	0.71882	0.72660	-0.26594	-0.67594	-0.76251	0.47913	-0.82796	0.06434	-0.65039	-1.23170	0.91468	-0.85948	0.12942	-0.60930	-1.47424	0.49820	-0.84534	0.36614	-0.56508	-1.44501	-0.33777	-0.86937	-0.96060	-0.98304	-1.00222	-1.03525	ac
597	0.04224	-0.39935	-0.36433	-0.55980	0.14632	0.61008	0.62695	0.76331	-0.02728	-0.62171	-0.70896	0.49142	-0.55973	0.02306	-0.57778	-0.25144	0.71458	-0.53012	-0.28372	-0.43649	-0.62179	0.41017	-0.48426	-0.10923	-0.36450	-0.63036	-0.09722	-0.48071	-0.52367	-0.52736	-0.55292	-0.58004	ac
598	0.25485	-0.47858	-0.40739	-0.52183	0.04692	-0.55184	-0.52470	-0.44576	-0.48641	-0.42726	-0.67941	-0.49590	-0.79725	0.06371	-0.61827	-0.86689	-0.30365	-0.38567	-0.39140	-0.39695	-0.63925	-0.91743	-0.45312	-0.01718	-0.42973	-0.53271	0.04458	-0.34504	-0.42400	-0.48718	-0.54208	-0.58091	ac
