	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	clase
547	0.19908	0.28614	1.43982	0.27381	-0.46912	-0.18917	0.59775	0.02411	0.05497	-0.03059	-0.19237	-0.41515	-0.08019	-0.44641	0.21127	-0.72497	-0.43458	0.09323	-0.51265	0.20714	-1.10296	-0.29032	0.19912	-0.41962	0.34132	sn
548	0.40631	0.11775	1.32231	0.51183	-0.33239	-0.12665	0.32604	-0.22127	-0.13870	-0.14569	0.57697	1.39418	-1.38409	1.08499	1.58865	-0.24076	1.27775	-0.62603	0.77246	1.52156	-0.46404	1.58563	-1.27751	1.13736	1.71323	sn
549	0.39189	0.48658	0.45711	-0.44119	-0.55887	-0.54772	0.10509	0.56601	0.33015	0.51994	-0.04099	-0.71695	0.04238	-0.62542	-0.48312	-0.18687	-0.66892	0.08153	-0.58269	-0.35653	-0.35582	-0.64671	0.30144	-0.53382	-0.45664	cn
550	0.50150	1.15485	-0.80727	-1.10562	-0.50101	-0.83152	-0.91218	0.89238	0.71763	0.88350	0.02580	-0.82451	0.22954	-0.56609	-1.41943	0.32231	-0.62267	0.27223	-0.52421	-0.72972	0.05109	-0.70824	0.39456	-0.54450	-0.78927	sn
551	-0.50801	-0.48054	2.11084	1.79353	0.01411	-0.24970	-0.82167	-0.56122	-0.56794	-0.30466	0.01618	0.39325	-0.67661	0.02828	1.00477	-0.38693	0.46231	-0.70630	0.06875	1.02681	-0.89458	0.60363	-0.65303	0.21964	1.13781	cn
552	-0.09914	0.18005	1.57811	0.31675	-0.41981	-0.34951	0.34645	0.05449	0.14185	0.09335	0.08197	-0.85281	-0.02918	-0.65143	-0.75380	-0.21901	-0.66256	0.09706	-0.58222	-0.35353	-0.56729	-0.62663	0.31135	-0.53839	-0.38525	sn
553	-0.25202	-0.21303	1.51886	1.34987	-0.09879	-0.34312	-0.94534	-0.30632	-0.33479	-0.09483	1.06345	0.36245	-0.74818	0.01218	0.94571	0.32316	0.61015	-0.80664	0.22919	1.13051	0.09472	0.76827	-0.91492	0.41521	1.21576	cn
554	0.58726	0.63594	-0.07386	-0.83226	-0.63983	-0.84000	-0.89721	0.77881	0.68383	0.94516	-0.50920	-0.82928	0.05618	-0.63262	-1.11409	0.06428	-0.80703	0.13803	-0.59426	-1.15478	-0.52830	-0.77542	0.35787	-0.54346	-1.08614	cn
555	0.65127	0.50066	0.34293	-0.64460	-0.61358	-0.73479	-0.43014	0.37302	0.47754	0.80687	0.66974	-0.62706	0.11205	-0.56925	-0.39695	0.57156	-0.40977	-0.26950	-0.41553	-0.13504	0.24590	-0.31187	-0.15254	-0.31234	-0.13657	cn
556	0.95098	1.15976	-1.09140	-1.65932	-1.01452	-1.49002	-1.70340	1.55718	1.78734	1.60900	2.09876	-1.10671	-0.05004	-0.67921	-2.61045	2.36272	-0.89565	0.02787	-0.58403	-2.29840	0.97816	-0.87225	0.31013	-0.55233	-1.87465	sn
557	0.68703	0.82406	-0.49959	-1.19383	-0.80184	-1.12046	-0.97222	1.33821	0.92682	1.23708	-0.17347	-0.80408	0.04325	-0.64448	-1.01773	0.13654	-0.84721	0.11246	-0.60533	-1.25884	-0.47549	-0.82221	0.34868	-0.55900	-1.26232	cn
558	0.53254	0.82159	-0.53563	-0.97389	-0.58054	-0.86279	-1.24148	0.82779	0.79043	1.01292	0.04039	-0.58358	0.06157	-0.58161	-0.35674	0.27240	-0.52788	-0.29307	-0.43051	-0.62475	-0.31349	-0.48276	-0.05510	-0.37910	-0.55560	cn
559	0.40262	0.31441	1.01322	0.10249	-0.54575	-0.66585	-0.65463	0.26731	0.47581	0.42712	0.49028	-0.77996	-0.10220	-0.62488	-0.53536	0.20977	-0.53525	-0.07453	-0.54331	-0.20742	-0.10617	-0.44679	0.08642	-0.46632	-0.17589	cn
560	-0.41434	-0.46413	2.60754	1.73299	-0.14980	-0.30343	-0.15186	-0.46530	-0.54774	-0.33008	0.82069	0.01059	-0.41787	-0.26237	0.71839	0.16677	0.08532	-0.35339	-0.21624	0.77123	-0.00191	0.33907	-0.44681	-0.00352	0.93091	sn
561	-0.50474	-0.47186	2.29998	1.96720	0.04339	-0.21891	-0.83940	-0.66192	-0.70833	-0.39699	-0.14419	-0.05464	-0.24224	-0.29431	0.68379	-0.34868	0.12525	-0.35310	-0.19539	0.81564	-0.90743	0.16853	-0.22508	-0.14695	0.82791	sn
562	-0.09819	0.02073	1.94142	0.50981	-0.36690	-0.51944	-0.15047	0.14157	0.09289	0.10654	0.51099	-0.76954	-0.12788	-0.61594	-0.55438	0.17547	-0.57089	-0.02309	-0.55293	-0.22469	-0.00945	-0.50591	0.17816	-0.49250	-0.20082	cn
563	0.57401	0.70731	-0.62093	-1.14275	-0.69836	-0.96755	-1.00128	1.14229	1.09215	1.10028	-0.09462	-0.74980	0.33914	-0.48946	-1.59783	0.39062	-0.74817	0.21521	-0.52537	-1.52133	-0.17043	-0.72860	0.37587	-0.47736	-1.29077	sn
564	-0.16851	-0.13100	2.22019	0.90026	-0.35456	-0.51990	-0.48493	0.02881	-0.02856	0.05445	0.77715	-0.60714	-0.09317	-0.58732	-0.10289	0.32651	-0.49226	-0.02736	-0.52605	0.00143	0.22749	-0.40392	0.13133	-0.45361	0.04135	sn
565	0.48335	0.87243	-0.06566	-1.00635	-0.69141	-1.03732	-0.84042	1.04773	0.73660	1.06472	0.66883	-0.76779	0.00253	-0.58440	-1.05497	0.86295	-0.80397	0.10802	-0.59158	-1.13055	0.55314	-0.79380	0.33148	-0.54249	-1.18578	cn
566	0.04469	0.20084	1.44602	0.39007	-0.41244	-0.39031	-0.51801	0.06971	0.04566	0.21823	0.52448	-0.50425	-0.14988	-0.55653	0.08427	-0.13497	-0.36504	-0.03326	-0.50592	0.25906	-0.32900	-0.25764	0.08468	-0.41953	0.30100	cn
567	-0.33143	-0.38133	1.55483	1.56038	0.03057	-0.23275	-1.16895	-0.49647	-0.43772	-0.21157	0.32990	0.72419	-1.16437	0.48075	1.19405	-0.14417	0.84836	-1.13288	0.50630	1.26562	-0.73239	0.91241	-1.09561	0.61368	1.33635	cn
568	0.64375	0.72522	-0.71712	-1.09646	-0.69054	-1.04632	-0.90686	1.25200	0.92842	1.12110	0.28569	-0.83648	0.08029	-0.62432	-1.30067	0.65547	-0.83560	0.10338	-0.59566	-1.41618	0.01017	-0.80132	0.33870	-0.54255	-1.29954	cn
569	0.38027	0.51529	-0.05518	-0.72841	-0.59590	-0.66228	-0.39478	0.76732	0.51990	0.81439	0.23885	-0.71732	0.18047	-0.56875	-0.80072	0.46517	-0.78843	0.13730	-0.58312	-1.08695	0.07994	-0.74937	0.36157	-0.53347	-1.02109	cn
570	0.08212	0.05106	1.48894	0.43062	-0.35202	-0.30668	0.04773	0.00699	-0.03220	0.05996	0.62558	-0.22369	-0.09494	-0.39190	0.47337	-0.02900	-0.18546	-0.11477	-0.37783	0.49882	-0.17275	0.02073	-0.11534	-0.22070	0.65326	cn
571	0.75913	0.95497	-1.23892	-1.24823	-0.57904	-1.05110	-1.41766	1.04798	0.90666	1.20460	0.07585	-0.87824	-0.00619	-0.61710	-1.30096	0.52665	-0.70627	-0.13880	-0.51133	-1.30894	0.08008	-0.67431	0.13142	-0.47161	-1.11706	cn
572	-0.28176	-0.24423	2.13162	1.09576	-0.24471	-0.43385	-0.67701	-0.13625	-0.22057	0.01461	0.68955	-0.41575	-0.27917	-0.49555	0.17089	0.21151	-0.29134	-0.24001	-0.43155	0.23506	0.05544	-0.18761	-0.10986	-0.33932	0.28331	cn
573	0.38571	0.51502	0.31874	-0.50103	-0.46822	-0.42296	0.38477	0.36768	0.06070	0.48517	0.10106	-0.88131	0.05527	-0.62852	-1.17951	0.42183	-0.76497	0.11646	-0.57664	-1.10341	-0.00486	-0.75538	0.35343	-0.54135	-1.06440	sn
574	-0.11787	-0.17946	1.19549	1.13051	-0.05743	-0.09530	-0.39969	-0.48791	-0.37967	-0.20908	-0.08295	0.94535	-1.09269	0.48292	1.34099	-0.44939	1.36400	-1.27479	0.77943	1.39445	-1.15447	1.06484	-1.03141	0.55094	1.40628	sn
575	0.38719	0.41022	1.43505	0.00867	-0.52678	-0.17532	0.70101	0.07311	0.02977	0.02955	0.15661	-0.20944	-0.12793	-0.40622	0.53776	-0.53844	-0.17611	0.03934	-0.40604	0.59029	-0.82346	-0.00508	0.06312	-0.29825	0.72119	sn
576	0.67202	0.73609	-0.74433	-1.21584	-0.81634	-0.90816	-2.04257	0.86182	1.34554	1.36242	-0.20113	-0.98012	-0.07826	-0.65971	-1.62080	0.18586	-0.68244	-0.22615	-0.50494	-1.52538	-0.47409	-0.64775	0.04763	-0.46380	-1.25985	sn
577	0.34567	0.22430	0.17741	-0.55512	-0.39101	-0.28102	-0.01795	0.53044	0.20992	0.43985	0.37157	-0.61761	0.33449	-0.50877	-0.80026	0.71318	-0.51973	-0.23340	-0.37767	-0.74440	0.00128	-0.55302	0.06899	-0.39530	-0.77814	sn
578	0.53050	0.76625	-0.17667	-1.04187	-0.71611	-0.99920	-0.96978	1.13856	0.84891	1.08321	0.10053	-0.80189	0.02529	-0.64187	-0.95425	0.39181	-0.80392	0.10527	-0.59621	-1.02158	-0.42645	-0.79422	0.34902	-0.55601	-1.09034	cn
579	0.53271	0.79075	-0.35762	-1.09253	-0.79126	-1.00302	-0.60867	1.19750	0.87242	1.13405	0.21125	-0.75772	0.07440	-0.63732	-0.78227	0.54476	-0.85520	0.13667	-0.61014	-1.35804	0.02751	-0.84869	0.37758	-0.56881	-1.41619	cn
580	0.58504	0.90938	-0.08690	-1.25695	-0.77813	-1.09019	-0.09212	1.16251	0.90487	1.06137	-0.07539	-0.92177	0.12460	-0.62192	-1.62544	0.07310	-0.85255	0.13524	-0.60262	-1.41673	-0.41273	-0.83159	0.36206	-0.55823	-1.37120	sn
581	0.83815	1.05109	-0.85263	-1.53373	-0.92658	-1.40183	-1.36445	1.49517	1.41966	1.50837	-0.04597	-0.90465	0.03995	-0.65370	-1.50794	0.24581	-0.88531	0.11453	-0.60586	-1.67299	-0.17352	-0.86041	0.36455	-0.56661	-1.52328	cn
582	-0.04738	-0.19604	0.84138	1.15765	-0.05551	-0.30980	-1.17949	-0.26512	-0.24087	-0.02134	1.22555	0.49837	-0.98880	0.19777	0.99245	0.57223	1.04704	-1.30288	0.71226	1.33649	0.20759	1.03607	-1.32330	0.77087	1.35808	cn
583	0.06517	0.04100	0.95239	0.82312	-0.18203	-0.32358	-0.69902	-0.18315	-0.11989	0.01254	1.17996	0.03481	-0.55313	-0.19033	0.68585	0.48331	0.35741	-0.56537	-0.01964	0.98648	0.17864	0.44654	-0.58561	0.11762	1.01580	cn
584	0.62563	0.66856	-0.37892	-0.83541	-0.54277	-0.50317	-0.26417	0.72085	0.44195	0.66593	0.70983	-0.55913	0.13310	-0.55546	-0.36596	0.45329	-0.01249	-0.52525	-0.18699	0.09831	0.03698	-0.12764	-0.23340	-0.26568	0.09358	sn
585	-0.50127	-0.57478	1.80337	2.10071	0.11335	-0.13389	-1.15407	-0.81899	-0.65444	-0.39179	0.60716	0.36720	-0.55187	-0.01095	1.05433	0.06636	0.54888	-0.67296	0.15302	1.13692	-0.43568	0.75721	-0.71024	0.34110	1.27981	sn
586	-0.56016	-0.55866	1.53361	2.00648	0.15772	-0.11806	-1.17052	-0.65435	-0.63023	-0.39063	0.26153	0.28370	-0.46670	-0.11380	1.00643	-0.29869	0.64061	-0.56936	0.19058	1.21511	-0.91608	0.63085	-0.40669	0.16591	1.25629	sn
587	0.81284	0.96139	-0.78167	-1.45399	-0.86625	-1.22133	-0.85819	1.40902	1.18997	1.33531	0.26445	-1.03403	0.03485	-0.65977	-2.10110	0.70941	-0.92349	0.12543	-0.61343	-2.11246	0.25063	-0.90185	0.37535	-0.57337	-1.89407	sn
588	0.78555	0.50340	0.00796	-0.79524	-0.66934	-0.61445	-0.28748	0.31325	0.47759	0.87392	0.15173	-0.87751	0.07214	-0.63801	-1.15866	0.09617	-0.45451	-0.26481	-0.45042	-0.53774	-0.34277	-0.46249	0.05928	-0.44319	-0.42940	sn
589	0.01174	-0.11905	1.44501	0.92046	-0.19555	-0.31681	-0.54694	-0.18439	-0.13938	-0.06511	1.05943	0.40536	-0.75651	0.08055	0.99830	0.26841	0.54282	-0.56333	0.18093	1.08259	0.06853	0.74458	-0.83772	0.40530	1.19471	sn
590	-0.40058	-0.34626	2.32356	1.54201	-0.19092	-0.68037	-1.23684	-0.12203	-0.22514	0.02327	0.75041	-0.30934	-0.41669	-0.40949	0.26553	0.51919	-0.09330	-0.56384	-0.24805	0.41786	0.16579	-0.03656	-0.37693	-0.18150	0.40615	cn
591	-0.50514	-0.54158	2.14781	1.81837	-0.13120	-0.58951	-1.13256	-0.29205	-0.27296	-0.05779	1.10632	-0.26388	-0.46361	-0.36965	0.32459	0.61629	-0.03501	-0.57513	-0.22567	0.54287	0.24271	0.05293	-0.43172	-0.12330	0.54648	cn
592	0.12521	0.36894	0.68628	-0.26568	-0.53203	-0.72647	-0.60832	0.60086	0.40809	0.67296	0.36191	-0.90522	-0.04103	-0.66005	-0.97230	0.27405	-0.72538	0.05199	-0.58793	-0.60906	-0.18599	-0.72345	0.30352	-0.54781	-0.77247	cn
593	-0.51976	-0.54300	1.73107	1.98635	0.17916	-0.14969	-1.05710	-0.86405	-0.70956	-0.37880	0.67941	0.36744	-0.49166	-0.05138	1.06263	0.02358	0.69337	-0.59258	0.24182	1.25184	-0.44385	0.81490	-0.57469	0.33384	1.36003	sn
594	0.78939	1.04004	-1.01431	-1.54506	-0.93160	-1.35910	-1.22340	1.40433	1.50218	1.51337	0.54764	-0.99190	-0.00483	-0.67256	-1.66079	0.79973	-0.90892	0.11163	-0.61288	-1.85424	0.22643	-0.89083	0.36476	-0.57149	-1.80105	cn
595	0.63717	0.73513	-0.53903	-0.91064	-0.64285	-1.12005	-1.55956	1.26785	0.88874	1.11112	0.41100	-0.81234	0.00023	-0.63809	-0.96227	0.84268	-0.73789	-0.00919	-0.56547	-1.06004	0.29499	-0.72081	0.24483	-0.52404	-1.00650	cn
596	0.69309	0.79197	-0.34312	-1.17966	-0.85399	-1.28337	-1.46797	1.66131	1.28085	1.24787	0.47913	-0.82796	0.06434	-0.65039	-1.23170	0.91468	-0.85948	0.12942	-0.60930	-1.47424	0.49820	-0.84534	0.36614	-0.56508	-1.44501	cn
597	0.59501	0.86629	-0.70818	-0.84265	-0.52509	-0.84352	-1.55270	0.91722	0.80301	0.90610	0.49142	-0.55973	0.02306	-0.57778	-0.25144	0.71458	-0.53012	-0.28372	-0.43649	-0.62179	0.41017	-0.48426	-0.10923	-0.36450	-0.63036	cn
598	0.70615	0.76068	-1.10955	-0.92006	-0.66515	-0.67054	-1.49949	0.66756	0.81132	1.10884	-0.49590	-0.79725	0.06371	-0.61827	-0.86689	-0.30365	-0.38567	-0.39140	-0.39695	-0.63925	-0.91743	-0.45312	-0.01718	-0.42973	-0.53271	sn
599	-0.11240	-0.00770	1.89200	0.72181	-0.31329	-0.26320	0.26009	-0.18215	-0.17181	-0.07804	0.31957	-0.38006	-0.15937	-0.50998	0.29554	-0.19251	-0.29898	-0.03151	-0.46620	0.38872	-0.71644	-0.21019	0.06385	-0.38661	0.40458	cn
600	-0.57724	-0.45579	2.11826	1.64895	-0.05278	-0.49497	-0.78957	-0.25865	-0.42703	-0.13417	-0.26409	-0.45449	-0.16118	-0.53996	0.18314	-0.64941	-0.32970	-0.13520	-0.44960	0.29138	-1.34725	-0.26658	0.12152	-0.40290	0.33554	cn
601	0.09287	-0.05323	1.24055	0.99544	-0.15818	-0.23103	-0.51214	-0.24077	-0.09686	-0.20248	0.87614	0.67519	-1.13877	0.49081	1.18362	0.21829	0.81589	-0.81347	0.40114	1.29607	-0.18507	0.97234	-1.12496	0.64379	1.37247	sn
602	0.66287	0.99818	-1.14768	-1.08099	-0.79017	-1.06547	-1.64323	0.77458	1.13213	1.39495	0.27378	-0.85411	-0.01201	-0.61239	-1.20678	0.63503	-0.58229	-0.36377	-0.42624	-1.28748	0.25030	-0.53616	-0.09779	-0.38198	-1.00309	sn
603	0.71784	0.86043	-0.43702	-1.33242	-0.84249	-1.27601	-1.24380	1.24474	1.35234	1.33284	0.23053	-0.84895	0.05005	-0.65534	-1.23760	0.70284	-0.84946	0.13261	-0.60854	-1.42341	0.16797	-0.83813	0.36463	-0.56436	-1.38065	cn
604	0.87180	1.00862	-1.10588	-1.55916	-0.95403	-1.33838	-1.13856	1.58491	1.51258	1.47095	-0.78282	-1.11038	-0.04543	-0.68658	-2.37196	-0.14442	-0.93019	0.11367	-0.61521	-2.13178	-0.90869	-0.90299	0.37197	-0.57412	-1.88562	sn
605	0.74576	0.74321	-0.71574	-1.10106	-0.64713	-1.15625	-2.20668	1.12579	1.10906	1.28710	-0.27045	-0.80085	-0.03385	-0.61479	-0.98868	0.17682	-0.67297	-0.15805	-0.51245	-1.06854	-0.42071	-0.64781	0.11804	-0.47509	-0.95232	cn
606	-0.42342	-0.45532	1.18606	1.82998	0.18030	-0.15937	-1.34497	-0.59262	-0.58345	-0.32147	0.51267	0.40826	-0.58489	0.01512	1.08469	-0.14230	0.86862	-0.77469	0.40457	1.32599	-0.57328	0.83467	-0.62744	0.36637	1.36911	cn
607	0.75510	1.01479	-0.77623	-1.32942	-0.87950	-1.28098	-0.89609	1.34803	1.20930	1.34504	-0.19046	-0.99104	0.02433	-0.65980	-1.70805	0.23839	-0.89024	0.12435	-0.60945	-1.72186	-0.29436	-0.88527	0.36473	-0.57125	-1.73149	sn
608	-0.21970	0.28292	0.97925	-0.05152	-0.18184	-0.05105	0.45603	-0.18724	-0.45374	0.17489	0.59596	-0.51382	0.29558	-0.47062	-0.25436	0.70449	-0.48285	0.16363	-0.45484	-0.18914	0.45573	-0.47134	0.32856	-0.43274	-0.16281	sn
609	1.05634	0.49008	0.30717	-0.06573	-0.39650	0.00978	0.33611	-0.06441	-0.16070	-0.05221	-0.96449	3.60012	0.70164	3.43906	2.35683	-1.81970	4.00743	3.69396	4.68483	2.06373	-2.01172	4.10230	1.85502	3.90838	2.42236	cn
610	0.30815	-0.08199	1.45078	0.90185	-0.12343	-0.15801	-0.46374	-0.32007	-0.50971	-0.18949	-1.16400	0.93034	0.58617	0.71099	1.41925	-1.74986	1.03209	0.52976	0.74458	1.40450	-1.48407	1.72299	-0.25333	1.29312	1.82710	sn
611	0.99625	0.12683	0.29756	0.11980	-0.26227	0.21817	0.61899	-0.34397	-0.39258	-0.17907	-0.80693	3.73376	1.23241	3.52710	2.31982	-1.67569	4.38013	4.20933	5.33944	2.07701	-1.73154	4.50914	2.39115	4.47991	2.43066	sn
612	1.31620	0.33786	0.07558	-0.00757	-0.37116	-0.18943	-0.63081	0.00014	0.23516	0.03314	-0.31270	4.88809	-1.91432	5.92348	2.48727	-1.10902	5.20680	1.48298	6.41277	2.17443	-1.15693	5.74417	-1.63383	6.85777	2.55046	sn
613	1.16851	0.31075	-0.03182	-0.09164	-0.18180	0.14911	0.23645	-0.33115	-0.16751	-0.19027	-0.59857	2.73959	-0.13548	2.86852	2.14618	-1.65042	2.77823	2.26409	2.85061	1.94262	-1.48161	3.52224	0.85558	3.18908	2.33427	sn
614	1.13608	0.41128	-0.50029	-0.98796	-0.53325	-0.52471	0.08816	0.44298	0.48647	0.67948	-2.21692	0.14361	-0.19975	0.48896	0.26638	-2.13522	-0.00628	-0.10774	-0.06920	0.33016	-1.79373	0.50619	-0.66777	0.55345	0.60207	sn
615	0.55162	0.74250	-0.63586	-0.93969	-0.60563	-0.70901	-0.03581	0.73478	0.46755	0.90304	-1.65689	-0.93109	0.05558	-0.62820	-1.38431	-1.12093	-0.78864	0.22518	-0.57745	-1.09545	-1.16935	-0.75909	0.47282	-0.53591	-1.06881	sn
616	0.86902	0.33887	-0.74157	-0.71285	-0.34700	-0.22550	0.00157	0.19418	0.03516	0.54396	-1.10314	0.02695	0.48176	0.24567	0.24777	-1.13887	0.19812	-0.44375	0.25031	0.43590	-0.95208	0.67824	-1.08911	0.89584	0.65588	sn
617	0.73398	0.31220	-0.42610	-0.87720	-0.42162	-0.33300	0.19466	0.63174	0.13938	0.58020	-1.38963	-0.61577	0.25056	-0.44157	-0.67652	-1.15010	-0.62388	0.29158	-0.48139	-0.64348	-1.00039	-0.48705	0.49160	-0.38134	-0.37989	sn
618	0.40356	0.28798	0.09248	-0.44496	-0.31194	-0.15638	0.64840	0.15734	-0.31281	0.36599	-1.66426	-0.05472	0.83191	-0.14182	0.17037	-1.17970	-0.15955	0.77438	-0.25922	0.22787	-1.30212	-0.21967	0.70087	-0.32655	0.24162	cn
619	0.41729	0.37107	-0.74159	-0.65473	-0.31697	-0.39142	-0.44130	0.34019	0.23475	0.68107	-1.24844	0.18113	0.51461	-0.08033	0.13743	-0.93754	-0.28056	0.35669	-0.28962	0.04885	-1.10451	-0.09868	0.34181	0.02562	0.30530	cn
620	0.96808	0.98117	-0.80574	-1.40130	-0.86501	-1.20671	-1.29617	1.24943	1.27400	1.33582	2.28038	-0.09357	-1.89155	0.67047	-0.95357	1.12946	-0.18913	-1.06470	0.12070	-0.37026	0.77220	-0.10555	-1.30796	0.61065	-0.37275	sn
621	1.02001	0.03684	-0.40289	-0.43708	-0.09342	-0.20570	-0.41411	0.11781	-0.09247	0.24461	0.60668	0.12400	-0.53508	0.15473	0.65188	-1.45749	0.80789	2.58684	0.87542	0.71390	-1.23728	0.53040	1.57349	0.29478	0.83379	sn
622	0.79385	0.42631	0.17537	-0.60077	-0.58087	-0.35013	0.69763	0.02612	0.19336	0.52805	-1.15654	-0.50595	0.33677	-0.49300	-0.26468	-1.26934	-0.24229	0.28189	-0.40389	0.29170	-1.14795	-0.22033	0.47453	-0.40016	0.39644	sn
623	0.56416	0.44140	-0.30602	-0.63290	-0.54918	-0.46185	0.02845	0.55811	0.22795	0.69231	-0.62111	0.26844	0.37669	-0.05801	0.33318	-0.47144	-0.00084	-0.32589	0.07971	0.25483	-0.49670	0.04350	-0.53886	0.25437	0.29081	cn
624	1.25256	0.43730	0.32361	-0.16980	-0.48162	-0.14943	0.05378	0.10019	0.12260	0.04752	-0.57331	3.66556	-0.87229	3.53196	2.35156	-1.22609	4.42687	1.44979	4.72129	2.11287	-1.57684	4.38296	-0.13151	4.09518	2.42735	sn
625	-0.07441	-0.12389	1.64555	0.90305	-0.09920	-0.00938	0.06537	-0.56351	-0.72843	-0.16723	-0.86014	1.66166	-0.27984	1.00631	1.71606	-1.51261	1.03219	-0.44629	0.50170	1.39818	-1.19312	1.42215	-0.71599	0.83284	1.66157	cn
626	0.68098	0.70241	-0.62238	-1.04402	-0.60993	-0.76771	-0.09719	0.94912	0.73831	0.82871	-1.89904	-0.71491	0.17925	-0.48759	-0.68867	-1.81393	-0.69974	0.22549	-0.49976	-0.95875	-1.56925	-0.55580	0.44752	-0.37759	-0.63970	sn
627	0.21653	0.00391	0.98269	0.60560	-0.10074	0.29659	0.27414	-0.53880	-0.69109	-0.27195	-1.60053	1.09990	0.50280	0.51290	1.55646	-2.22694	1.27697	1.14176	0.80524	1.53661	-2.26258	1.51926	0.70303	0.79529	1.78819	cn
628	0.98612	0.12551	0.76822	0.19454	-0.30835	0.28000	1.27262	-0.36912	-0.59053	-0.31656	-0.81583	3.75553	0.73452	3.95878	2.38398	-1.55866	3.43628	1.31457	3.69316	2.11228	-1.42078	4.23239	-0.33794	4.25702	2.46452	sn
629	0.40646	0.40078	-0.28884	-0.70557	-0.36437	-0.33750	-0.20154	0.50046	0.14650	0.58511	-1.52527	-0.62585	0.24671	-0.49421	-0.59574	-1.28088	-0.53219	0.24479	-0.48393	-0.16441	-1.22767	-0.44910	0.48347	-0.38277	-0.16659	cn
630	1.31518	0.24605	0.15543	-0.13173	-0.34609	0.09625	0.64870	-0.26620	-0.27903	-0.06858	-1.06927	3.41797	1.61393	3.87084	2.29175	-1.99525	3.49383	4.76563	4.54367	1.97235	-1.93051	4.28030	3.03260	4.97667	2.41034	sn
631	0.46812	0.39196	-0.23863	-0.66578	-0.44146	-0.21854	0.23318	0.52300	0.07369	0.50211	-1.43537	-0.54165	0.52228	-0.28269	-0.56567	-1.62112	-0.57285	0.49859	-0.40516	-0.53846	-1.30439	-0.47669	0.67448	-0.32512	-0.44389	sn
632	0.55876	0.36705	0.49823	-0.46739	-0.46718	-0.26638	0.80232	0.26532	0.02181	0.30472	-0.49958	0.51132	1.06966	0.39510	0.75310	-0.63847	0.18364	1.14158	0.17161	0.60584	-0.46970	0.21910	0.56169	0.17036	0.75883	cn
633	1.33811	0.95390	0.24187	-0.85219	-0.72625	-0.73861	-0.02933	0.70878	0.77304	0.45886	-0.31304	0.92759	-0.67578	0.64640	1.40579	-2.04325	1.33231	2.40079	1.22656	1.37381	-1.75991	1.97970	1.83656	1.40005	1.88253	sn
634	0.45856	0.39991	0.30462	-0.46615	-0.49911	-0.17062	0.09842	0.03496	-0.06988	0.53635	-1.71192	-0.06937	0.40520	-0.40929	0.24421	-1.46597	-0.23288	0.47744	-0.41773	0.28575	-1.67086	-0.31853	0.56664	-0.43993	0.23202	cn
635	0.42144	0.37818	-0.22981	-0.50610	-0.48512	-0.37888	-0.30759	0.55407	0.18133	0.63421	-1.54020	-0.36024	0.24083	-0.50774	-0.03444	-1.27193	-0.44141	0.32780	-0.48671	0.04985	-1.44417	-0.42196	0.54673	-0.42964	0.01132	cn
636	0.76013	0.18044	0.69516	0.25684	-0.17590	0.27749	0.82921	-0.59787	-0.59559	-0.29125	-1.14931	3.42642	1.06680	3.45875	2.33563	-1.94903	3.03598	2.43329	3.33591	2.01695	-1.75623	3.95973	1.53505	3.90864	2.41716	cn
637	1.05602	0.11852	0.61949	-0.09843	-0.52054	-0.37043	0.31569	0.13156	0.25117	0.19728	-0.98673	1.52995	0.74157	0.85280	1.66032	-1.48509	2.04766	1.14427	1.47618	1.67722	-1.84600	1.75733	0.05644	0.88882	1.81471	sn
638	1.10528	0.84910	-0.77181	-1.30494	-0.75790	-1.01059	-1.34962	1.01447	1.15311	1.15705	1.95269	0.59082	-2.66676	1.20175	0.11348	0.67103	0.39319	-1.68699	0.70002	0.38003	0.34427	0.49340	-1.84011	0.93814	0.50416	sn
639	0.96566	0.86301	-0.70599	-1.32577	-0.77349	-1.08937	-1.16483	1.11577	1.14480	1.20434	1.82150	0.01602	-1.76463	0.47248	-0.29326	0.80168	-0.03284	-1.15970	0.24820	0.12050	0.32190	-0.01262	-1.00815	0.35013	0.14167	sn
640	1.26014	0.61741	-0.52638	-1.16620	-0.72145	-1.12656	-0.91465	1.01724	1.33763	0.97161	-3.32466	1.04091	2.41104	1.31920	1.01399	-2.82584	0.43419	2.15271	0.58031	0.53483	-3.20868	0.63159	1.51735	0.31946	1.12547	sn
641	0.07976	-0.14005	1.06027	0.73111	-0.05684	0.42970	0.60931	-0.68230	-0.89707	-0.33730	-1.63450	1.60168	0.85960	0.96644	1.74648	-2.16957	1.62938	1.11536	1.25362	1.66322	-2.14594	1.76840	0.64508	1.05196	1.88206	cn
642	0.60799	0.51821	1.12205	-0.31267	-0.55288	-0.47129	0.10595	0.46870	0.23752	0.26870	-1.64972	0.85393	1.71512	0.93081	0.95086	-1.82152	0.31615	1.32867	0.22601	0.68321	-1.80600	0.48633	0.01299	0.59608	0.94955	sn
643	0.76224	0.21858	0.42601	0.14737	-0.20127	0.17797	0.73472	-0.29356	-0.54964	-0.19281	-1.34686	3.46408	1.21174	3.63061	2.35763	-2.17080	2.92030	3.04343	3.51764	1.98076	-2.05158	3.70629	1.89607	3.82475	2.41622	cn
