	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	clase
2321	-0.181247	-0.30166	-1.03903	-1.20647	0.132169	-0.460263	-1.03289	-0.987508	-0.145465	-0.268747	-1.01783	-0.97723	0.0457816	0.187319	-0.384266	-0.726187	-0.156824	-0.369618	-0.851461	-1.09413	-0.142582	-0.356832	-1.01699	-1.08221	0.494267	0.234065	-0.318815	-0.565229	0.219216	-0.10671	-0.787502	-0.931271	0.238353	-0.270325	-1.02406	-1.14231	5
2322	0.111801	-0.477677	-1.03903	-0.992519	-0.162981	-0.284915	-1.03289	-0.987508	0.150878	-0.268747	-1.01783	-0.97723	-0.173881	-0.383198	-0.863637	-1.09848	-0.156824	-0.369618	-1.03082	-1.09413	-0.142582	-0.532073	-1.01699	-0.923684	0.201179	-0.11729	-0.797813	-0.935906	0.219216	-0.282055	-1.02643	-1.14247	-0.0593155	-0.621778	-1.26414	-0.930615	5
2323	-0.181247	-0.30166	-1.03903	-0.992519	0.132169	-0.284915	-1.03289	-0.987508	-0.145465	-0.268747	-1.01783	-0.97723	-0.173881	-0.383198	-1.0434	-1.09848	-0.156824	-0.54492	-1.03082	-0.934923	-0.439636	-0.532073	-1.01699	-0.923684	0.201179	-0.292968	-1.03731	-1.14772	-0.0763374	-0.632747	-1.26536	-0.931271	-0.356984	-0.929298	-1.02406	-0.771847	4
2324	0.111801	-0.30166	-1.03903	-0.992519	-0.162981	-0.284915	-1.03289	-0.987508	-0.441809	-0.575585	-1.01783	-0.764953	-0.173881	-0.558742	-1.0434	-0.938929	-0.451783	-0.54492	-1.03082	-0.934923	-0.662426	-1.01398	-0.837558	-0.342405	-0.0919078	-0.644323	-1.27681	-0.935906	-0.371891	-0.939601	-1.02643	-0.772875	-0.654652	-1.06109	-0.543887	-0.348466	4
2325	-0.181247	-0.30166	-1.03903	-0.992519	-0.458132	-0.591774	-1.03289	-0.773768	-0.441809	-0.750921	-0.35822	-0.18119	-0.466764	-0.558742	-1.0434	-0.938929	-0.673002	-1.027	-0.851461	-0.351179	-0.662426	-1.01398	-0.359085	0.0275001	-0.384995	-0.951759	-1.03731	-0.777044	-0.667444	-1.07111	-0.548571	-0.350484	-0.654652	-1.06109	-0.063716	0.233683	4
2326	-0.474295	-0.60969	-1.03903	-0.778563	-0.458132	-0.767122	-0.371342	-0.185981	-0.441809	-0.882424	-0.35822	0.0310878	-0.686426	-1.04149	-0.863637	-0.35389	-0.673002	-1.027	-0.373177	0.0202937	-0.662426	-1.01398	-0.359085	0.238874	-0.678082	-1.08352	-0.558314	-0.353413	-0.667444	-1.07111	-0.0707095	0.230303	-0.877903	-1.06109	-0.063716	0.233683	4
2327	-0.474295	-0.785707	-0.379248	-0.190184	-0.458132	-0.898633	-0.371342	0.0277598	-0.738152	-1.01393	-0.538114	0.0310878	-0.686426	-1.04149	-0.384266	0.018408	-0.673002	-1.027	-0.373177	0.232564	-0.885216	-1.18922	-0.359085	0.397405	-0.678082	-1.08352	-0.0793155	0.229081	-0.889109	-1.07111	-0.0707095	0.230303	-0.877903	-1.23682	-0.303801	0.233683	4
2328	-0.474295	-0.917719	-0.379248	0.0237715	-0.753282	-1.03014	-0.551765	0.0277598	-0.738152	-1.14543	-0.118361	0.190296	-0.686426	-1.04149	-0.384266	0.231149	-0.894221	-1.2023	-0.373177	0.391767	-0.885216	-1.18922	-0.119848	0.608779	-0.897898	-1.08352	-0.0793155	0.229081	-0.889109	-1.24646	-0.30964	0.230303	-0.877903	-1.23682	-0.543887	0.0219924	4
2329	-0.767343	-1.04973	-0.559189	0.0237715	-0.753282	-1.16165	-0.130778	0.188065	-0.738152	-1.14543	-0.118361	0.190296	-0.906088	-1.21703	-0.384266	0.390706	-0.894221	-1.2023	-0.134035	0.604037	-1.18227	-1.18922	-0.119848	0.397405	-0.897898	-1.25919	-0.318815	0.229081	-0.889109	-1.24646	-0.548571	0.0191076	-0.877903	-1.23682	-0.783972	-0.189698	4
2330	-0.767343	-1.18174	-0.139327	0.184238	-0.753282	-1.16165	-0.130778	0.188065	-0.96041	-1.14543	-0.118361	0.190296	-0.906088	-1.21703	-0.144581	0.603447	-1.18918	-1.2023	-0.134035	0.391767	-0.662426	-1.18922	-0.359085	0.238874	-0.897898	-1.25919	-0.558314	0.0172653	-0.889109	-1.24646	-0.787502	-0.192088	-0.877903	-1.23682	-0.783972	-0.348466	4
2331	-0.767343	-1.18174	-0.139327	0.184238	-0.974644	-1.16165	-0.130778	0.188065	-0.738152	-1.14543	-0.118361	0.190296	-1.19897	-1.21703	-0.144581	0.390706	-0.673002	-1.2023	-0.373177	0.232564	-0.885216	-1.01398	-0.359085	-0.131031	-0.897898	-1.25919	-0.797813	-0.194551	-0.889109	-1.24646	-0.787502	-0.350484	-0.877903	-1.23682	-0.783972	-0.560156	4
2332	-0.767343	-0.917719	-0.559189	-0.190184	-0.458132	-0.460263	-1.03289	-0.987508	-0.145465	-0.268747	-1.19773	-1.18951	-0.906088	-0.90983	-0.623951	-0.35389	-0.673002	-0.720223	-1.26996	-0.934923	-0.439636	-0.356832	-1.25622	-1.08221	-0.897898	-1.25919	-1.03731	-0.565229	-0.889109	-1.07111	-1.5043	-0.772875	-0.654652	-0.753572	-1.02406	-0.930615	5
2333	-0.181247	0.666434	0.340514	0.184238	0.427319	1.24938	1.19232	0.989593	0.743564	1.26545	1.50069	0.986336	0.0457816	0.801723	0.874081	0.603447	0.359354	1.38341	1.18125	0.97551	0.377261	1.39557	1.19596	0.978684	-0.0919078	0.980695	0.938555	0.811575	0.219216	1.38373	1.24341	0.81109	-0.0593155	1.22335	1.25675	0.815832	0
2334	0.697897	1.23849	1.48014	0.826106	0.132169	1.07403	1.49303	0.829287	-0.145465	1.26545	1.50069	0.827128	0.0457816	1.1967	1.47329	0.975745	-0.156824	0.988977	1.48017	0.97551	-0.142582	1.22033	1.19596	0.76731	-0.0919078	1.37597	1.5373	0.811575	-0.0763374	1.20838	1.54207	0.81109	-0.0593155	1.39907	1.25675	0.815832	0
2335	0.111801	1.06247	1.48014	0.826106	-0.162981	1.24938	1.49303	0.829287	-0.145465	1.26545	1.50069	0.827128	-0.173881	0.977267	1.47329	0.975745	-0.156824	1.20811	1.18125	0.76324	-0.439636	1.22033	1.495	0.76731	-0.0919078	1.20029	1.5373	0.811575	-0.0763374	1.38373	1.24341	0.81109	-0.356984	1.39907	1.55686	0.815832	0
2336	-0.181247	1.23849	1.48014	0.826106	-0.458132	1.24938	1.49303	0.829287	-0.441809	1.09011	1.50069	0.986336	-0.466764	1.1967	1.47329	0.763003	-0.451783	1.60254	1.48017	0.97551	-0.439636	1.39557	1.495	0.978684	-0.384995	1.37597	1.5373	0.811575	-0.371891	1.38373	1.54207	1.02229	-0.356984	1.39907	1.55686	0.815832	0
2337	-0.474295	1.23849	1.48014	0.826106	-0.458132	1.07403	1.49303	0.989593	-0.145465	1.09011	2.1603	0.827128	-0.466764	1.59167	1.47329	0.975745	-0.451783	1.38341	1.48017	0.97551	-0.142582	1.22033	1.495	0.978684	-0.384995	1.37597	1.5373	1.02339	-0.371891	1.38373	1.54207	0.81109	-0.654652	1.22335	1.25675	0.815832	0
2338	-0.181247	1.06247	2.13992	0.826106	-0.162981	1.24938	1.85388	0.829287	-0.145465	1.26545	1.20086	0.827128	-0.173881	1.1967	1.47329	0.975745	-0.451783	1.38341	1.48017	0.97551	-0.142582	1.39557	1.79405	1.13722	-0.678082	1.20029	1.23793	0.811575	-0.371891	1.20838	0.944747	1.02229	-0.0593155	1.39907	1.55686	1.02752	0
2339	-0.181247	1.23849	1.84002	0.826106	-0.162981	1.24938	1.19232	0.829287	-0.145465	0.870939	0.90104	0.402573	-0.466764	1.37224	1.47329	0.975745	-0.156824	1.38341	1.7791	1.13471	-0.439636	1.00128	1.19596	0.608779	-0.384995	1.20029	0.938555	1.02339	-0.0763374	1.38373	1.54207	1.02229	-0.0593155	1.39907	1.25675	1.02752	0
2340	-0.181247	1.23849	1.18024	0.826106	-0.162981	0.854845	0.89162	0.401806	-0.441809	0.34493	0.361357	0.0310878	-0.173881	1.37224	1.7729	1.1353	-0.451783	0.988977	1.18125	0.604037	-0.439636	0.60699	0.358626	0.238874	-0.0919078	1.37597	1.5373	1.02339	-0.0763374	1.38373	1.24341	1.02229	-0.356984	1.00369	0.716562	0.445373	0
2341	0.111801	-0.125643	-0.799109	-0.992519	-0.458132	-0.767122	-2.23571	-1.36155	-0.441809	-0.882424	-2.03723	-1.56099	0.0457816	-0.383198	-1.0434	-0.726187	0.0643955	-0.54492	-1.26996	-1.09413	-0.439636	-0.707313	-1.7347	-1.29359	-0.0919078	-0.468645	-1.27681	-0.565229	0.219216	-0.10671	-1.02643	-0.772875	-0.0593155	-0.270325	-1.50423	-1.14231	5
2342	-0.474295	-0.785707	-2.23863	-1.36694	-0.458132	-0.898633	-2.05529	-1.57529	-0.441809	-0.750921	-1.85734	-1.56099	0.0457816	-0.558742	-1.28309	-1.09848	-0.451783	-0.720223	-1.74824	-1.3064	-0.439636	-0.356832	-1.49546	-1.08221	0.201179	-0.11729	-1.03731	-0.777044	-0.0763374	-0.282055	-1.5043	-1.14247	-0.0593155	-0.270325	-1.50423	-0.930615	5
2343	-0.474295	-0.785707	-1.87875	-1.5809	-0.458132	-0.767122	-1.6343	-1.20125	-0.441809	-0.575585	-1.61748	-1.18951	-0.466764	-0.383198	-1.52277	-1.09848	-0.451783	-0.54492	-1.5091	-1.09413	-0.439636	-0.532073	-1.25622	-1.08221	-0.0919078	-0.292968	-1.51631	-0.935906	-0.0763374	-0.282055	-1.5043	-1.14247	-0.0593155	-0.446051	-1.26414	-0.930615	5
2344	-0.474295	-0.785707	-1.63883	-1.20647	-0.458132	-0.591774	-1.6343	-1.20125	-0.145465	-0.575585	-1.43759	-1.34872	-0.466764	-0.558742	-1.52277	-1.09848	-0.451783	-0.54492	-1.26996	-1.09413	-0.142582	-0.532073	-1.25622	-1.08221	-0.0919078	-0.292968	-1.51631	-1.14772	-0.0763374	-0.457401	-1.26536	-0.931271	-0.0593155	-0.621778	-1.50423	-1.354	5
2345	-0.181247	-0.60969	-1.45889	-1.36694	-0.162981	-0.767122	-1.6343	-1.20125	-0.441809	-0.750921	-1.85734	-1.34872	-0.173881	-0.558742	-1.28309	-1.09848	-0.156824	-0.720223	-1.5091	-1.09413	-0.142582	-0.707313	-1.49546	-1.29359	-0.0919078	-0.644323	-1.51631	-1.35954	-0.371891	-0.764256	-1.68349	-1.51206	-0.356984	-0.621778	-1.68429	-1.354	5
2346	-0.767343	-0.60969	-1.45889	-1.20647	0.132169	0.0219432	-0.551765	-0.560027	0.447221	0.34493	0.121498	-0.393467	-0.466764	-0.734286	-1.76246	-1.31123	-0.451783	-0.369618	-1.03082	-0.934923	0.377261	0.212699	-0.598321	-0.342405	-0.0919078	-0.644323	-1.51631	-1.14772	-0.0763374	-0.457401	-1.02643	-0.931271	-0.0593155	-0.0945989	-0.783972	-0.771847	5
2347	0.111801	0.00636995	-0.559189	-0.564607	0.427319	0.328802	0.109786	-0.399721	0.447221	0.213428	-0.538114	-0.552675	-0.466764	-0.383198	-1.0434	-0.938929	0.359354	0.200116	-0.612319	-0.351179	0.377261	0.212699	-0.119848	-0.500936	-0.0919078	-0.468645	-1.03731	-0.935906	-0.0763374	-0.10671	-0.787502	-0.772875	-0.0593155	-0.270325	-1.02406	-0.930615	3
2348	0.404849	0.3144	0.100594	-0.40414	0.427319	0.197291	-0.551765	-0.560027	0.447221	0.213428	-0.538114	-0.552675	0.338665	0.187319	-0.623951	-0.35389	0.359354	0.200116	-0.134035	-0.510382	0.0802078	0.212699	-0.837558	-0.923684	-0.0919078	-0.11729	-0.797813	-0.777044	-0.0763374	-0.282055	-1.02643	-0.931271	-0.356984	-0.446051	-1.26414	-1.14231	3
2349	0.404849	0.182387	-0.559189	-0.564607	0.427319	0.197291	-0.551765	-0.560027	0.447221	0.213428	-0.538114	-0.764953	0.338665	0.187319	-0.144581	-0.513446	0.0643955	0.200116	-0.851461	-0.934923	-0.142582	-0.356832	-1.25622	-1.08221	-0.0919078	-0.292968	-1.03731	-0.935906	-0.371891	-0.457401	-1.26536	-1.14247	-0.356984	-0.446051	-1.26414	-1.14231	3
2350	0.331587	0.182387	-0.619169	-0.511118	0.648682	0.372639	-0.371342	-0.506592	0.076792	0.0380916	-0.837938	-1.08337	0.485106	0.231205	-0.56403	-0.779373	0.506834	0.46307	-0.313392	-0.56345	0.525788	0.256509	-0.538512	-0.765153	0.494267	0.146226	-0.498439	-0.671136	0.514769	0.156309	-0.488839	-0.825673	0.536021	0.344717	-0.183759	-0.454311	3
2351	0.624635	0.358404	-0.379248	-0.511118	0.0583812	0.0219432	-0.85247	-1.09438	-0.145465	-0.181079	-0.837938	-0.924161	0.485106	0.450635	-0.324345	-0.566631	0.506834	0.243941	-0.552534	-0.77572	0.228734	-0.0939719	-1.01699	-1.13506	0.494267	0.146226	-0.498439	-0.829998	0.514769	0.331654	-0.190175	-0.456082	0.536021	0.16899	-0.183759	-0.666002	3
2352	-0.181247	-0.213651	-1.03903	-0.93903	-0.162981	-0.372589	-1.27346	-1.09438	-0.145465	-0.356415	-1.25769	-1.08337	-0.10066	-0.295426	-1.52277	-1.15167	-0.083084	-0.281966	-1.5091	-1.14719	-0.0683189	-0.269212	-1.25622	-1.13506	0.127908	-0.205129	-0.977437	-1.25363	-0.0763374	-0.194383	-1.20563	-1.03687	-0.356984	-0.182462	-0.964036	-1.24815	5
2353	-0.181247	-0.389668	-1.27895	-1.0995	-0.162981	-0.372589	-1.27346	-1.09438	-0.441809	-0.356415	-1.25769	-1.29565	-0.10066	-0.295426	-1.52277	-1.15167	-0.083084	-0.281966	-1.26996	-1.14719	-0.365372	-0.444453	-1.49546	-1.13506	-0.0919078	-0.205129	-1.21694	-1.04181	-0.371891	-0.194383	-0.966701	-1.24806	-0.356984	-0.358188	-1.20412	-1.24815	5
2354	-0.181247	-0.389668	-1.27895	-1.0995	-0.458132	-0.372589	-1.27346	-1.30812	-0.441809	-0.181079	-1.25769	-1.08337	-0.10066	-0.295426	-1.28309	-1.15167	-0.378043	-0.457269	-1.5091	-1.14719	-0.365372	-0.444453	-1.25622	-1.34643	-0.384995	-0.205129	-0.977437	-1.25363	-0.371891	-0.369728	-1.20563	-1.24806	-0.356984	-0.358188	-1.20412	-1.03646	5
2355	0.917683	0.578425	0.100594	0.0237715	1.16519	0.811008	0.35035	0.0277598	0.965822	0.607934	0.361357	-0.12812	1.07087	0.626179	0.155025	0.018408	1.09675	0.813675	-0.0742499	0.0202937	1.11989	0.82604	0.179198	-0.183874	1.08044	0.497582	0.040434	-0.247505	0.810323	0.507	0.0487559	-0.0864901	1.13136	0.696169	0.296412	0.127838	3
2356	1.13747	0.798446	0.340514	0.0237715	0.943832	0.591823	0.35035	-0.132546	0.965822	0.388764	-0.118361	-0.340398	1.07087	0.801723	-0.0846599	0.018408	1.09675	0.813675	0.164892	-0.191977	1.11989	0.475559	-0.0600385	-0.183874	0.787354	0.497582	0.040434	-0.0886427	1.10588	0.682346	0.287687	0.124705	0.833689	0.696169	0.0563267	-0.0838528	3
2357	0.917683	0.358404	-0.139327	-0.350651	0.648682	0.197291	-0.371342	-0.346286	0.669479	0.213428	-0.118361	-0.340398	1.07087	0.450635	-0.0846599	-0.194333	0.506834	0.0686388	-0.552534	-0.56345	0.525788	0.475559	-0.299275	-0.342405	0.787354	0.673259	0.040434	-0.0886427	0.514769	0.331654	-0.190175	-0.456082	0.536021	0.344717	-0.183759	-0.454311	3
2358	0.624635	0.182387	-0.379248	-0.350651	0.648682	0.197291	-0.130778	-0.346286	1.18808	0.827105	0.361357	0.0310878	0.485106	0.0556615	-0.56403	-0.566631	0.506834	0.46307	-0.313392	-0.351179	0.822841	0.82604	0.179198	-0.183874	0.494267	0.321904	-0.199065	-0.459321	0.514769	0.331654	-0.190175	-0.456082	0.536021	0.344717	-0.183759	-0.454311	3
2359	1.13747	0.798446	0.100594	0.0237715	1.16519	0.811008	0.651055	-0.132546	0.965822	0.213428	0.121498	-0.340398	1.07087	0.801723	0.155025	0.018408	1.09675	0.813675	0.164892	-0.191977	0.228734	-0.0939719	-0.538512	-0.923684	0.494267	0.321904	-0.737938	-0.671136	0.145328	-0.194383	-0.72777	-0.667277	-0.0593155	-0.358188	-0.723951	-0.824769	3
2360	1.13747	0.798446	0.640416	-0.136695	0.943832	0.197291	0.109786	-0.346286	-0.145465	-0.531751	-0.35822	-0.924161	1.07087	0.801723	0.155025	-0.194333	0.211875	-0.106664	-0.552534	-0.934923	-0.0683189	-0.619693	-0.777749	-0.765153	0.127908	-0.205129	-0.737938	-0.671136	-0.0763374	-0.369728	-0.72777	-0.825673	0.536021	-0.00673584	-0.483866	-0.454311	5
2361	0.917683	0.182387	0.100594	-0.350651	-0.162981	-0.547937	-0.371342	-0.934073	0.373135	0.213428	-0.118361	-0.12812	0.192223	-0.119882	-0.56403	-0.938929	-0.083084	-0.632571	-0.791676	-0.77572	0.525788	0.256509	-0.0600385	-0.183874	-0.0919078	-0.380807	-0.737938	-0.829998	0.514769	-0.019037	-0.488839	-0.456082	0.833689	0.520443	0.0563267	-0.242621	5
2362	-0.181247	-0.565685	-0.379248	-0.93903	0.353531	0.197291	-0.130778	-0.132546	0.965822	0.607934	0.361357	0.0310878	-0.10066	-0.646514	-0.803715	-0.779373	0.506834	0.243941	-0.0742499	-0.191977	0.822841	0.475559	0.179198	-0.342405	0.494267	-0.0294513	-0.498439	-0.459321	0.810323	0.507	0.0487559	-0.244886	0.536021	0.16899	-0.483866	-0.824769	5
2363	0.331587	0.182387	-0.139327	-0.136695	0.943832	0.591823	0.35035	0.0277598	0.669479	0.213428	-0.35822	-0.499606	0.485106	0.231205	-0.0846599	-0.194333	0.801793	0.46307	0.164892	-0.351179	0.525788	0.0812685	-0.538512	-0.765153	0.787354	0.497582	0.040434	-0.247505	0.514769	0.156309	-0.488839	-0.825673	0.163936	0.16899	-0.723951	-0.666002	5
2364	0.917683	0.578425	0.340514	0.0237715	0.648682	0.197291	-0.371342	-0.506592	0.669479	0.0380916	-0.35822	-0.711883	0.777989	0.450635	0.155025	-0.35389	0.506834	0.0686388	-0.552534	-0.77572	0.822841	0.475559	-0.0600385	-0.342405	0.494267	0.146226	-0.498439	-0.829998	0.145328	0.156309	-0.72777	-0.667277	0.536021	0.344717	-0.483866	-0.242621	5
2365	0.624635	0.00636995	-0.379248	-0.725074	0.648682	0.197291	-0.130778	-0.132546	0.373135	0.213428	-0.118361	0.0310878	0.777989	0.450635	-0.0846599	-0.35389	0.801793	0.638372	-0.0742499	0.0202937	1.11989	0.6508	0.179198	0.0275001	0.494267	0.321904	-0.498439	-0.247505	0.514769	0.331654	0.0487559	-0.244886	0.833689	0.520443	0.0563267	-0.242621	2
2366	0.624635	0.182387	-0.139327	-0.136695	0.353531	0.197291	-0.130778	0.0277598	0.373135	0.0380916	0.121498	0.0310878	0.777989	0.626179	-0.0846599	0.018408	1.09675	0.638372	0.164892	0.0202937	0.822841	0.6508	0.418435	0.0275001	0.494267	0.321904	0.040434	-0.247505	0.810323	0.507	0.0487559	-0.244886	0.833689	0.696169	0.296412	-0.0838528	2
2367	0.331587	0.182387	-0.139327	0.0237715	0.353531	0.0219432	0.109786	0.0277598	0.373135	0.213428	0.121498	-0.12812	1.07087	0.626179	0.155025	0.018408	0.801793	0.638372	0.404034	0.0202937	0.525788	0.6508	0.179198	-0.183874	0.787354	0.497582	0.040434	-0.247505	0.810323	0.682346	0.287687	-0.0864901	0.833689	0.696169	0.296412	-0.0838528	2
2368	0.331587	0.00636995	0.100594	0.0237715	0.353531	0.197291	0.109786	-0.132546	0.076792	0.213428	-0.35822	-0.711883	0.777989	0.626179	0.39471	0.018408	0.506834	0.638372	0.164892	-0.191977	0.525788	0.256509	-0.299275	-0.553779	0.787354	0.673259	0.279933	-0.0886427	0.810323	0.682346	0.287687	-0.0864901	0.833689	0.696169	0.296412	-0.242621	2
2369	-0.181247	-0.389668	-1.03903	-1.0995	-0.162981	-0.547937	-1.03289	-0.934073	-0.441809	-0.531751	-1.01783	-0.924161	0.192223	-0.295426	-1.0434	-1.15167	-0.083084	-0.632571	-1.26996	-0.934923	-0.365372	-0.926364	-1.01699	-0.765153	0.127908	-0.205129	-0.977437	-1.04181	-0.371891	-0.676583	-0.966701	-0.825673	-0.654652	-0.97323	-0.964036	-0.666002	4
2370	-0.474295	-0.565685	-1.03903	-0.93903	-0.679494	-1.03014	-0.85247	-0.346286	-0.664066	-1.01393	-0.35822	0.0310878	-0.393543	-0.953716	-1.0434	-0.779373	-0.673002	-1.07083	-0.552534	-0.351179	-0.662426	-1.05779	-0.0600385	0.238874	-0.678082	-0.995678	-0.977437	-0.671136	-0.962998	-1.15878	-1.20563	-0.667277	-0.654652	-1.41255	-0.964036	-0.454311	4
2371	-0.694081	-1.04973	-0.379248	0.0237715	-0.679494	-1.03014	-0.371342	0.2415	-0.886324	-1.18926	-0.35822	0.402573	-0.686426	-1.08537	-0.0846599	0.231149	-0.894221	-1.07083	-0.0742499	0.232564	-0.885216	-1.23303	-0.299275	0.238874	-0.678082	-1.43487	-0.977437	-0.459321	-0.962998	-1.29029	-0.966701	-0.667277	-0.95232	-1.14896	-0.723951	-0.242621	4
2372	-0.913867	-1.22575	-0.379248	0.398194	-0.900857	-1.20549	-0.130778	0.615546	-1.18267	-1.18926	-0.118361	0.402573	-0.906088	-1.26092	-0.324345	0.231149	-0.894221	-1.24613	-0.552534	0.0202937	-0.885216	-1.23303	-0.777749	-0.183874	-0.97117	-1.17136	-0.737938	-0.247505	-0.667444	-1.15878	-0.72777	-0.244886	-0.95232	-1.14896	-0.964036	-0.666002	4
2373	-0.913867	-1.22575	-0.139327	0.61215	-1.19601	-1.20549	-0.130778	0.401806	-0.664066	-1.18926	-0.35822	0.243365	-0.906088	-1.26092	-0.56403	0.018408	-0.894221	-1.24613	-0.791676	-0.191977	-0.885216	-1.23303	-0.777749	-0.342405	-0.678082	-1.17136	-0.737938	-0.247505	-0.962998	-1.15878	-0.966701	-0.667277	-0.95232	-1.28075	-0.723951	-0.242621	4
2374	-1.20692	-1.22575	-0.139327	0.398194	-0.679494	-1.20549	-0.371342	0.2415	-0.886324	-1.01393	-0.35822	-0.12812	-0.906088	-1.26092	-0.803715	-0.194333	-0.894221	-1.24613	-0.791676	-0.351179	-0.885216	-1.23303	-0.777749	-0.553779	-0.97117	-1.17136	-0.977437	-0.671136	-0.962998	-1.29029	-0.72777	-0.244886	-0.95232	-1.14896	-0.723951	-0.666002	4
2375	-0.694081	-1.22575	-0.379248	0.237727	-0.900857	-1.03014	-0.371342	-0.132546	-0.886324	-0.882424	-0.598079	-0.340398	-0.906088	-1.26092	-0.803715	-0.35389	-0.894221	-1.24613	-0.791676	-0.56345	-0.885216	-1.23303	-1.01699	-0.553779	-0.97117	-1.30311	-0.737938	-0.247505	-0.962998	-1.15878	-0.72777	-0.667277	-0.95232	-1.14896	-0.964036	-0.824769	4
2376	-0.913867	-0.917719	-0.619169	-0.350651	-0.679494	-0.723285	-1.27346	-0.934073	-0.441809	-0.356415	-1.25769	-1.08337	-0.906088	-1.26092	-1.0434	-0.566631	-0.894221	-1.07083	-1.5091	-0.77572	-0.662426	-0.751123	-1.01699	-0.923684	-0.97117	-1.17136	-0.977437	-0.829998	-0.962998	-1.15878	-0.966701	-0.667277	-0.95232	-0.841435	-0.964036	-0.824769	4
2377	-0.474295	0.182387	0.100594	-0.350651	0.0583812	0.811008	0.89162	0.615546	0.373135	1.39695	1.20086	0.986336	-0.393543	0.450635	0.39471	0.018408	-0.083084	0.988977	0.942103	0.816308	0.228734	1.39557	1.25576	0.820154	-0.384995	0.673259	0.279933	0.282035	-0.0763374	1.25222	1.12395	0.705492	-0.0593155	1.44301	1.3768	0.868754	0
2378	0.038539	0.798446	0.880336	0.61215	0.353531	1.38089	1.19232	0.989593	0.373135	1.39695	1.20086	0.986336	-0.10066	0.977267	0.934002	0.816189	0.211875	1.38341	1.24103	0.816308	-0.0683189	1.22033	1.25576	0.820154	-0.0919078	1.24421	1.11818	0.705667	-0.0763374	1.42756	1.36288	0.863889	0.163936	1.26728	1.13671	0.868754	0
2379	0.331587	1.3705	1.18024	0.986573	0.353531	1.38089	1.19232	0.989593	0.076792	1.22161	1.50069	0.986336	0.192223	1.37224	1.23361	0.816189	-0.083084	1.20811	1.24103	0.816308	-0.0683189	1.39557	1.55481	0.820154	-0.0919078	1.41989	1.35768	0.864529	0.145328	1.25222	1.12395	0.863889	-0.0593155	1.26728	1.3768	0.709986	0
2380	0.331587	1.3705	1.18024	0.986573	0.0583812	1.20554	1.49303	0.989593	-0.145465	1.00244	1.50069	0.986336	-0.10066	1.1967	1.23361	0.816189	-0.083084	1.38341	1.53996	0.816308	-0.0683189	1.22033	1.55481	0.820154	0.127908	1.24421	1.11818	0.864529	-0.0763374	1.25222	1.36288	0.705492	-0.0593155	1.26728	1.73692	0.868754	0
2381	0.038539	1.19448	1.48014	0.986573	-0.162981	0.986356	1.49303	0.989593	-0.145465	1.22161	1.20086	0.774059	-0.10066	1.37224	1.53321	0.816189	-0.083084	1.20811	1.53996	0.816308	-0.0683189	1.39557	1.25576	0.820154	-0.0919078	1.24421	1.35768	0.705667	-0.0763374	1.25222	1.72127	0.863889	-0.0593155	1.44301	1.3768	1.08044	0
2382	-0.181247	0.974463	1.48014	0.986573	-0.162981	1.20554	1.19232	0.775852	-0.441809	1.22161	1.50069	0.774059	-0.10066	1.1967	1.53321	0.816189	-0.083084	1.38341	1.24103	0.816308	-0.365372	1.39557	1.55481	0.820154	-0.0919078	1.24421	1.71693	0.864529	-0.0763374	1.42756	1.36288	1.07508	-0.356984	1.44301	1.73692	1.08044	0
2383	-0.181247	1.19448	1.18024	0.772617	-0.458132	1.20554	1.49303	0.775852	-0.441809	1.61612	1.50069	0.986336	-0.10066	1.37224	1.23361	0.816189	-0.378043	1.38341	1.53996	0.816308	-0.365372	1.39557	1.55481	1.03153	-0.0919078	1.41989	1.35768	1.07634	-0.371891	1.42756	1.72127	1.07508	-0.356984	1.26728	1.73692	1.08044	0
2384	-0.474295	1.3705	1.48014	0.986573	-0.162981	1.20554	1.49303	0.989593	-0.441809	1.39695	1.50069	0.986336	-0.393543	1.37224	1.53321	0.816189	-0.673002	1.20811	1.24103	0.816308	-0.365372	1.22033	0.956718	1.03153	-0.384995	1.41989	1.35768	0.864529	-0.371891	1.64675	1.36288	0.705492	-0.356984	1.44301	1.3768	0.868754	0
2385	-0.181247	1.3705	1.78004	1.14704	-0.458132	0.986356	1.19232	0.615546	-0.441809	0.607934	0.361357	0.243365	-0.10066	1.37224	1.53321	1.02893	-0.083084	1.38341	1.24103	1.02858	-0.365372	1.00128	0.717481	0.450249	-0.384995	1.41989	1.35768	0.705667	-0.0763374	1.42756	1.72127	1.07508	-0.0593155	1.26728	1.73692	0.709986	0
2386	-0.474295	0.578425	0.340514	0.237727	-0.458132	0.197291	-0.130778	0.0277598	-0.441809	0.213428	0.121498	0.0310878	-0.393543	0.977267	0.694317	0.443891	-0.378043	0.46307	0.164892	0.0202937	-0.0683189	0.475559	0.179198	-0.183874	-0.0919078	1.24421	1.71693	0.705667	-0.371891	0.857691	0.825281	0.283102	-0.654652	0.344717	0.296412	-0.0838528	0
