	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	clase
4946	0.648691	0.909323	-0.495338	-0.147134	-1.4567	-0.330362	-1.31916	-0.313106	0.382123	0.0338994	1.0391	0.335247	1.47348	-0.385291	0.967603	-0.797669	4
4947	1.36894	0.671912	-0.761943	-0.0962143	0.46158	-0.87826	0.0824038	-1.45468	-1.69624	-0.257434	0.096486	0.953523	2.00445	1.93234	-0.766009	1.79929	8
4948	1.87911	0.909323	-1.52367	0.209307	-1.4567	0.290589	-1.12359	0.437069	-0.716441	0.361649	-0.765333	-0.246659	-0.207956	-0.626084	0.486044	-0.797669	1
4949	0.738721	0.909323	0.571084	0.616668	-0.826814	0.18101	-1.6777	-0.0521757	-0.00385895	0.106733	1.0391	0.735308	1.34073	-0.204697	0.726823	-0.797669	4
4950	0.55866	0.375148	-0.190646	-1.3183	1.4064	1.16723	-0.928024	1.80696	-0.211695	0.871482	1.01217	1.89912	0.898249	-0.1144	-1.12718	-0.797669	9
4951	1.36894	-1.28673	1.40899	-1.42014	1.4064	-1.82795	-0.536891	-1.45468	-1.01335	0.143149	0.231145	1.35358	0.367271	1.93234	-1.12718	1.38043	8
4952	1.39895	-1.8209	-0.533424	-1.8275	-1.4567	0.363642	-0.373918	1.80696	1.06501	2.03681	1.0391	0.698939	0.677008	-0.355192	-0.525229	-0.797669	9
4953	-0.371655	-0.752554	-1.52367	-2.38762	-0.855445	-2.37585	0.440943	-1.25898	1.24316	0.0338994	1.0391	1.60817	0.323023	1.93234	-0.525229	1.4642	0
4954	-0.0715535	-0.0996736	-0.838116	-0.0962143	-1.4567	-0.914787	-0.993213	-1.32421	0.352432	-1.24068	1.0391	-0.283028	1.60622	1.05946	0.245265	1.99476	0
4955	-1.12191	-0.811907	-0.0763864	0.616668	-0.11104	1.27681	-0.0805684	0.143522	-0.538295	-1.09502	-1.60022	-1.26499	-0.0752113	-1.04747	1.28062	-0.797669	1
4956	0.168528	-0.0403209	-0.152559	-1.01278	1.4064	-0.98784	0.766887	-1.45468	-0.716441	-0.366683	-0.0112414	1.099	0.278774	1.93234	-1.12718	1.24081	8
4957	-0.581727	0.909323	-1.33324	-0.554496	-0.168302	-0.366889	-0.0153795	-1.2916	-1.69624	-1.24068	-1.43863	0.880785	-0.650438	1.90224	1.28062	1.85514	5
4958	1.33893	0.612559	-0.533424	0.362067	1.12009	0.363642	0.0172149	1.80696	-0.894586	1.70906	1.0391	0.989892	0.544264	-0.325093	-1.12718	-0.797669	9
4959	1.12885	0.909323	-0.342992	0.362067	-1.3708	-0.220782	-1.6777	-0.63927	-0.538295	-1.24068	1.0391	-0.792196	0.898249	0.0962938	-0.862321	0.0121363	6
4960	-0.671757	0.137737	0.761516	0.871269	1.26325	0.692382	-0.0479739	0.698	1.15409	0.543732	1.0391	-0.646719	0.0575333	-1.07757	-1.12718	-0.769744	3
4961	1.57901	-0.159026	-1.37133	0.565748	-0.196933	-0.586048	0.343159	-1.45468	-1.69624	-0.985766	-0.334424	0.517093	2.00445	1.69154	-0.621541	1.99476	8
4962	-1.12191	-2.17702	-0.990462	-1.11462	0.0607463	0.582802	1.41878	1.80696	1.27285	1.74548	0.392736	0.735308	-0.0752113	-0.204697	-0.188138	-0.797669	1
4963	-0.911839	-1.76155	0.190219	-0.452655	1.00557	1.27681	1.58175	1.67649	0.411814	1.23565	-0.549878	0.117033	-1.80089	-0.806679	-1.12718	-0.797669	1
4964	1.87911	0.137737	2.13263	0.871269	-0.0537776	0.290589	-1.31916	-0.0195594	-1.69624	-0.876516	-0.0381732	-1.30136	0.809753	-0.264895	-0.741931	-0.0437123	6
4965	0.978803	0.909323	-0.571511	-0.401735	-1.4567	-1.13395	-0.862835	-1.45468	0.471196	-0.439517	1.0391	0.953523	0.898249	1.87214	-0.573385	1.79929	0
4966	-0.131574	0.0783846	-1.18089	-0.910937	0.690628	0.217536	0.669104	-0.63927	-1.60717	-1.24068	-1.65408	0.371617	-1.88939	1.72164	1.28062	1.99476	5
4967	0.978803	0.909323	0.342565	-0.554496	1.4064	0.217536	0.408348	1.70911	0.352432	1.27206	0.662055	-0.137551	-0.0309631	-1.01737	-1.12718	-0.797669	9
4968	-0.131574	-1.28673	1.10429	-0.0452941	1.4064	1.27681	0.864671	1.0894	0.411814	0.725815	0.204213	-0.246659	0.101782	-0.896976	-1.12718	-0.797669	1
4969	0.228548	-1.52414	2.24689	-0.860017	1.4064	1.27681	-1.44954	1.61126	-1.69624	1.08998	0.931373	1.099	1.03099	0.0360956	0.173031	-0.797669	9
4970	-0.0115331	0.909323	-0.381078	0.209307	-1.25628	-0.111203	-1.6777	-0.313106	0.0555229	-0.1846	1.0391	0.553462	1.03099	-0.264895	0.65459	-0.797669	4
4971	-1.12191	-1.28673	-0.152559	0.871269	0.862414	1.02112	0.473537	-0.0195594	-0.805514	-1.0586	-1.65408	-1.30136	-0.340701	-0.505688	1.28062	-0.518426	2
4972	1.87911	0.553207	1.90411	0.871269	-0.168302	0.875014	-0.89543	0.469686	0.263359	0.470899	0.635123	-0.573981	-0.340701	-0.987273	-1.12718	-0.797669	5
4973	-1.12191	-0.159026	-0.381078	0.871269	0.375687	0.473222	-0.0479739	-0.215257	-0.0632408	-1.24068	-0.980788	-0.028444	-0.384949	0.306987	1.28062	0.431001	7
4974	-1.12191	-1.22738	0.114046	-0.503576	0.805152	0.948067	1.58175	1.80696	1.03532	1.49056	0.608191	0.480724	1.03099	-0.385291	0.65459	-0.797669	1
4975	-0.671757	-0.277732	-1.52367	-1.77658	-0.168302	-1.24353	-0.0153795	-1.45468	-0.805514	0.0703161	-1.30397	1.46269	-0.384949	1.93234	1.28062	1.96684	5
4976	-0.0415433	0.909323	-1.52367	-1.11462	-0.655028	-1.13395	1.51656	-0.313106	1.27285	1.3449	0.258077	1.97186	0.500015	0.276888	0.317499	-0.797669	4
4977	-0.161584	-0.633848	0.799603	0.871269	0.232532	0.619328	0.0498094	-0.28049	-0.657059	-1.20427	-1.65408	-1.30136	-0.207956	-0.987273	1.28062	-0.769744	1
4978	1.87911	0.909323	0.532997	0.362067	-0.826814	-0.147729	-1.6777	-0.443572	-1.60717	-1.24068	-0.0920369	-1.08315	0.323023	-0.0241026	-1.03087	0.123834	6
4979	0.738721	-0.0996736	-0.495338	-0.707256	0.547473	-1.42616	-0.145757	-1.45468	-1.69624	-0.00251719	0.0426223	1.099	2.00445	1.87214	-0.669697	1.99476	8
4980	1.87911	0.909323	1.25664	0.565748	-0.0824086	0.0349035	-0.699863	-0.313106	-0.657059	-1.16785	0.338873	-1.30136	-0.473445	-0.626084	-1.12718	-0.406728	6
4981	-0.671757	-1.76155	-1.52367	-2.43854	-1.02723	-2.33932	0.0824038	-1.45468	0.916559	-0.548766	1.0391	0.626201	1.11949	1.48085	-0.0436706	1.99476	0
4982	-1.12191	-1.76155	-0.495338	-0.401735	0.261163	1.02112	1.58175	1.80696	1.27285	1.45415	0.74285	0.517093	0.898249	-0.325093	0.41381	-0.797669	1
4983	-0.431676	0.137737	0.647257	0.871269	0.432949	0.254063	0.147593	0.502302	1.21347	0.215983	1.0391	-1.01041	-0.384949	-1.07757	-1.12718	-0.378804	3
4984	-0.821808	0.0783846	-1.52367	0.718509	-0.0251467	1.24028	1.58175	1.80696	0.649341	1.59981	0.0426223	0.626201	-0.207956	-0.294994	0.0044853	-0.797669	7
4985	0.138518	-0.871259	0.532997	0.871269	0.976938	0.948067	0.375754	0.502302	-0.746132	-0.0389338	-1.65408	-1.04678	-0.340701	-1.07757	1.28062	-0.74182	2
4986	-1.03188	0.731265	-0.0383	0.871269	1.4064	0.509749	0.375754	-0.182641	-0.894586	-1.24068	0.392736	-1.04678	1.65047	-0.0843007	-1.12718	0.179682	7
4987	-0.521706	-0.159026	-1.10472	0.718509	1.20599	1.27681	1.58175	1.02416	0.114905	0.652982	-1.35783	-0.21029	-2.42037	-0.866877	0.919447	-0.797669	2
4988	0.43862	0.909323	-1.52367	0.00562609	-0.9986	-0.184256	1.09283	0.33922	1.27285	1.38131	0.123418	0.66257	-0.517694	-0.264895	-0.645619	-0.797669	4
4989	1.87911	0.0190318	1.25664	0.0565463	-1.3708	-0.0746762	-1.41694	1.51341	0.738414	2.40098	0.473532	1.06263	-0.827431	-0.1144	-1.12718	-0.797669	9
4990	1.60902	0.909323	-0.0763864	0.718509	-1.28491	-0.00162308	-1.6777	-0.541421	-0.389841	-1.13143	1.0391	-0.755827	-0.207956	-0.355192	-1.05494	-0.797669	6
4991	0.258558	0.909323	-0.914289	0.158387	-1.4567	-0.841734	1.58175	0.241371	0.322741	1.63623	-0.199764	2.26281	0.0575333	0.397285	0.341576	-0.797669	4
4992	-0.731777	0.909323	-0.876203	-0.198055	-1.4567	-0.476468	0.147593	0.33922	1.27285	1.1264	0.850578	0.626201	0.986746	-0.264895	0.630512	-0.797669	4
4993	-1.12191	0.909323	0.990035	0.820349	1.00557	0.509749	0.408348	-0.150025	-0.389841	-1.24068	-1.4117	-0.573981	-0.960176	0.246789	1.28062	0.514774	7
4994	1.75907	-1.16802	0.875776	0.871269	-1.4567	0.546275	-0.536891	0.110906	0.886868	1.45415	1.0391	0.117033	0.898249	-1.07757	-1.12718	-0.74182	9
4995	-1.12191	-0.0403209	0.114046	0.871269	0.118008	0.473222	-0.830241	0.208755	0.382123	0.398066	1.0391	-0.573981	0.500015	-1.07757	-0.790087	-0.769744	3
4996	-1.12191	-2.77055	-0.419165	-1.11462	0.347056	0.546275	1.41878	1.80696	1.27285	1.92756	0.527396	0.844415	0.323023	-0.204697	0.0044853	-0.797669	1
4997	-1.12191	0.909323	0.913862	0.769429	1.4064	0.546275	0.114998	-0.117408	-1.28057	-1.24068	-1.60022	-1.11952	-1.5354	-0.174598	0.943525	0.207606	7
4998	-0.161584	0.909323	-1.52367	-0.554496	-1.42806	-0.951314	-0.0479739	-0.410955	1.27285	0.0338994	0.688987	0.844415	0.986746	-0.1144	0.269343	-0.797669	4
4999	0.948793	0.731265	-0.114473	-1.47106	0.17527	-2.37585	-1.6777	-1.32421	-0.805514	0.434482	1.0391	1.099	1.29648	1.93234	-0.838243	1.82722	8
5000	0.678701	0.434501	2.28498	0.871269	0.375687	1.20375	-0.634674	0.893698	0.263359	0.944315	0.392736	-0.246659	-0.650438	-0.866877	-1.12718	-0.797669	5
5001	-1.12191	0.0190318	-0.0763864	0.871269	1.06283	1.05765	1.12543	0.730616	0.203977	0.252399	1.0391	-0.537612	1.20799	-1.07757	-0.40484	-0.769744	3
5002	-0.191594	-0.0403209	1.02812	-1.67474	0.490211	-2.3028	-1.6777	-1.45468	-0.597677	0.215983	1.0391	1.24448	0.677008	1.93234	-1.07902	1.49212	8
5003	0.828752	0.909323	-0.68577	-0.401735	-1.4567	-1.06089	-0.960618	-1.45468	0.471196	-0.949349	1.0391	0.335247	1.29648	1.51095	-0.236294	1.96684	0
5004	0.198538	-0.930612	1.14238	0.871269	1.09146	0.363642	0.245376	-0.150025	-1.13211	-0.73085	-1.65408	-0.828565	-0.163708	-0.74648	1.28062	-0.797669	2
5005	0.49864	0.434501	2.28498	0.871269	0.146639	0.875014	-1.091	0.698	-0.271077	0.652982	0.554327	-0.0648132	-0.252204	-0.836778	-1.12718	-0.797669	5
5006	-0.311635	-0.693201	-0.952376	-2.3367	-0.282825	-2.37585	0.962454	-1.22636	1.27285	0.580149	0.4466	2.0446	-0.783183	1.93234	-1.12718	1.3525	0
5007	-0.461686	0.790618	-1.4475	-0.860017	-1.4567	-1.7549	-0.276135	-1.45468	0.827487	-0.29385	1.0391	1.35358	0.278774	1.93234	-0.838243	1.60382	0
5008	1.60902	0.612559	0.114046	0.871269	-0.740921	-0.00162308	0.669104	0.469686	1.27285	1.08998	0.823646	-0.464874	-0.11946	-1.07757	-1.12718	-0.574274	9
5009	0.258558	0.315796	2.28498	0.820349	1.4064	1.27681	-0.178352	1.61126	-1.33995	1.27206	-0.226696	0.153402	-0.207956	-0.896976	-1.12718	-0.797669	5
5010	-0.701767	-0.811907	-0.419165	0.871269	0.432949	0.400169	-0.0479739	-0.313106	-1.36964	-0.985766	-1.65408	-0.755827	-0.207956	-0.836778	1.28062	-0.797669	2
5011	-1.12191	0.612559	0.494911	0.871269	0.862414	0.07143	0.310565	-0.671886	-0.241386	-1.24068	-1.46556	-0.246659	-0.561942	0.186591	1.28062	0.403077	7
5012	0.798742	0.909323	-0.68577	-0.707256	0.118008	-1.09742	-1.15619	-1.45468	-1.69624	-0.658016	-1.3309	0.989892	-0.561942	1.84204	1.28062	1.88306	5
5013	1.06883	0.315796	-0.609597	-0.299895	-1.4567	-0.951314	-1.02581	-1.45468	0.471196	-1.16785	1.0391	0.153402	1.87171	1.36045	0.124875	1.99476	0
5014	1.87911	0.909323	0.72343	0.565748	0.118008	0.144483	1.15802	1.57864	1.00563	1.05356	0.392736	-0.392135	-0.517694	-1.04747	-1.12718	-0.797669	9
5015	1.15886	-0.218379	-1.52367	-0.0452941	0.17527	-0.841734	1.2884	-1.45468	-1.13211	-0.6216	0.4466	0.771677	2.00445	1.93234	-0.645619	1.54797	8
5016	0.708711	0.909323	-0.723857	-0.350815	-1.4567	-0.768681	-1.35175	-1.12851	0.0852138	-1.24068	0.985237	-0.464874	2.00445	0.668176	0.774979	1.71552	0
5017	1.87911	0.790618	0.990035	0.871269	-0.597766	0.911541	-1.12359	0.502302	-0.271077	0.507315	0.0695542	-0.683089	-0.915927	-1.07757	-1.12718	-0.630123	5
5018	-0.641747	0.375148	-1.52367	-1.72566	0.289794	-0.366889	0.0824038	-1.38945	-1.28057	-1.24068	-1.65408	0.771677	-0.960176	1.81194	1.28062	1.99476	5
5019	0.0484872	0.671912	0.875776	0.871269	0.0321153	-0.805207	-0.765052	-1.45468	-1.69624	-1.09502	-0.765333	-0.755827	0.500015	-1.07757	1.28062	-0.797669	2
5020	-1.12191	-1.28673	-0.381078	-1.67474	0.375687	-1.64532	-0.0479739	-1.45468	-1.01335	0.0338994	-1.22317	1.35358	-0.0752113	1.81194	1.28062	1.99476	5
5021	-1.12191	0.0783846	-0.342992	0.871269	0.404318	0.473222	0.245376	-0.28049	-0.389841	-1.24068	-1.08852	0.0442943	-0.0309631	0.306987	1.28062	0.738168	7
5022	-1.12191	0.909323	-1.40941	-1.98026	-0.511873	-2.37585	0.766887	-1.38945	1.27285	0.507315	0.338873	2.1537	-1.00442	1.87214	-0.838243	0.542698	0
5023	0.49864	-0.159026	-0.533424	-1.01278	1.4064	0.400169	-0.765052	1.80696	0.114905	0.580149	-1.65408	0.00792512	-0.252204	-1.07757	0.197109	0.710244	8
5024	1.87911	0.909323	-0.0383	0.514828	-0.225564	-0.220782	0.603915	-0.63927	-0.746132	-1.24068	-1.65408	-0.428505	-0.915927	0.607978	0.774979	1.54797	8
5025	-1.12191	0.434501	0.228306	0.871269	0.891045	0.400169	0.603915	-0.215257	-0.211695	-1.24068	-0.819197	-0.937673	-0.296452	-0.0542016	1.28062	0.207606	7
5026	-1.12191	-2.05831	0.190219	-0.656336	0.833783	0.984594	1.58175	1.80696	0.679032	1.49056	-0.0651051	0.517093	-0.11946	-0.325093	0.124875	-0.797669	1
5027	0.018477	0.909323	-1.48559	-0.401735	-1.4567	-1.31658	-0.504296	-1.45468	0.679032	-0.73085	1.0391	0.735308	1.07524	1.84204	-0.236294	1.82722	0
5028	-0.0715535	-0.930612	0.571084	0.871269	1.0342	0.582802	0.603915	-0.0195594	-0.68675	-0.6216	-1.65408	-1.15589	-0.207956	-0.927075	1.28062	-0.797669	2
5029	-0.371655	-0.277732	1.33281	0.871269	1.17735	0.144483	0.669104	-0.313106	-0.152314	-1.24068	1.0391	-0.646719	0.278774	0.367185	-1.12718	1.01741	8
5030	1.18887	0.909323	0.304479	-1.16554	-1.4567	-1.207	-0.0479739	-0.150025	1.27285	0.543732	0.796714	1.82638	0.677008	0.21669	0.124875	-0.797669	4
5031	0.288569	0.19709	2.2088	0.871269	0.862414	1.02112	-0.667268	1.02416	0.114905	0.725815	1.0391	-0.173921	0.0575333	-0.866877	-1.12718	-0.797669	5
5032	-0.491696	0.909323	-1.02855	-0.656336	-1.4567	-0.98784	-1.48213	-0.900201	0.471196	-0.51235	1.0391	-0.283028	0.323023	-0.1144	0.221187	-0.797669	4
5033	-1.12191	0.731265	0.037873	0.871269	0.232532	-0.476468	-0.210946	-1.45468	-1.1915	-0.912933	-1.51942	0.335247	-0.11946	0.246789	1.28062	0.291379	7
5034	1.81909	0.909323	-0.342992	0.718509	-0.0824086	-0.184256	0.669104	-0.704503	-1.22119	-1.24068	-1.65408	-0.21029	-0.340701	0.788573	1.28062	1.77137	8
5035	0.138518	-1.28673	2.28498	0.107466	0.0893773	1.27681	-0.308729	0.567535	0.144596	-0.439517	-1.65408	-1.30136	-2.42037	-0.264895	0.630512	0.626471	8
5036	1.549	-0.337085	0.304479	0.871269	-0.855445	0.217536	-0.0153795	-0.345723	-0.508604	-1.24068	-1.65408	-0.646719	-0.252204	0.337086	1.28062	1.3525	8
5037	0.018477	0.909323	-1.52367	-0.350815	-1.4567	-0.659101	0.832076	0.0782897	1.27285	1.3449	0.473532	1.02626	0.411519	-0.1144	0.221187	-0.797669	4
5038	1.87911	0.909323	0.951949	-0.401735	-0.42598	-0.659101	-1.02581	-0.900201	-0.182004	-1.24068	0.931373	-0.537612	-0.0309631	-0.0542016	-1.12718	-0.183334	6
5039	-1.12191	-1.34608	-0.0763864	-0.198055	0.74789	1.16723	1.58175	1.80696	0.797796	1.49056	0.0695542	0.553462	-0.11946	-0.294994	0.221187	-0.797669	1
5040	0.408609	0.909323	-0.876203	-0.656336	-1.4567	-1.207	-1.0584	-1.45468	0.352432	-0.876516	1.0391	0.22614	1.56197	1.30026	-0.0436706	1.91099	0
5041	-1.12191	0.671912	-0.533424	0.871269	0.719259	1.27681	1.58175	1.77434	0.203977	1.67265	-0.388287	0.66257	-0.650438	-0.294994	-0.188138	-0.797669	7
5042	-0.131574	0.909323	-0.952376	0.107466	-1.4567	-0.914787	-1.25397	-1.45468	-0.330459	-1.13143	0.392736	-0.392135	2.00445	0.758473	0.895369	1.85514	0
5043	-1.12191	0.0783846	-0.000213455	0.871269	0.976938	0.875014	0.0498094	0.600151	-0.122623	0.252399	1.0391	-0.355766	0.854001	-0.957174	-0.597463	-0.797669	3
5044	-0.131574	0.909323	-1.10472	-0.401735	-1.4567	-0.805207	-0.243541	-0.671886	1.00563	-0.148184	1.0391	0.953523	0.942498	-0.0843007	0.41381	-0.797669	4
5045	-1.12191	-2.53314	-0.723857	-0.860017	-0.511873	0.948067	0.408348	1.80696	0.382123	1.45415	0.311941	0.480724	0.809753	-0.385291	1.28062	-0.797669	1
5046	0.198538	0.909323	-0.609597	-0.758177	-1.4567	-1.13395	-0.471702	-0.378339	0.797796	0.143149	1.0391	0.771677	1.38498	0.0962938	0.799057	-0.797669	4
5047	0.138518	-0.218379	-1.25707	-0.910937	-1.4567	-1.64532	-0.210946	-1.45468	0.94625	-0.0753504	1.0391	1.46269	0.0132851	1.93234	-0.958632	1.24081	0
5048	-0.491696	-0.277732	-0.419165	-1.8275	0.976938	-0.768681	0.343159	-1.45468	-1.10242	-0.548766	-1.65408	1.13537	-0.783183	1.93234	1.28062	1.93891	5
5049	-1.12191	-2.71119	0.837689	-0.809097	1.00557	1.27681	-1.48213	1.38294	-0.567986	0.725815	1.0391	-0.355766	0.765505	-1.07757	-1.1031	-0.322955	8
5050	-0.761788	0.790618	0.875776	0.871269	0.490211	-0.330362	0.0498094	-1.0959	-0.567986	-1.24068	-1.65408	0.0442943	-0.738935	0.246789	1.28062	0.375152	7
5051	0.378599	0.0190318	-1.40941	0.871269	-1.34217	0.473222	0.375754	0.763233	1.27285	0.980732	0.500464	-0.61035	-1.00442	-1.07757	-1.12718	-0.602198	9
5052	1.42896	0.909323	0.114046	-0.350815	-1.14175	-0.622575	-1.6777	-0.900201	-0.389841	-1.24068	1.0391	-0.937673	0.190278	-0.475589	-1.1031	-0.518426	6
5053	0.678701	0.731265	-1.37133	0.00562609	0.318425	-0.768681	1.35359	-1.42206	-1.33995	-1.24068	-1.65408	0.371617	-1.93364	1.75174	1.28062	1.99476	5
5054	-0.911839	0.375148	-0.228732	-1.16554	0.74789	1.27681	-1.6777	0.795849	-1.45871	0.179566	-0.792265	-1.30136	2.00445	0.21669	-0.934554	0.291379	8
5055	-1.12191	0.256443	-0.0383	0.769429	1.0342	1.27681	1.09283	0.600151	0.589959	-0.4031	0.285009	-1.30136	-0.0752113	-0.0241026	1.28062	0.347228	7
5056	-1.12191	-0.396437	-0.152559	0.871269	0.490211	0.254063	0.603915	-0.313106	-0.0335499	-1.24068	-0.926924	-0.537612	-0.694686	0.427384	1.28062	0.794017	7
5057	0.0784974	0.909323	-1.40941	-0.707256	-1.4567	-1.46269	-0.243541	-1.45468	1.00563	-0.29385	1.0391	1.20811	0.234526	1.93234	-0.934554	1.54797	0
5058	1.87911	0.909323	0.647257	0.412987	-0.826814	0.0349035	-1.6777	-0.28049	-1.39933	-1.0586	-0.145901	-1.30136	0.455767	-0.144499	-0.477073	0.626471	6
5059	1.87911	0.256443	1.18047	0.871269	-0.0824086	0.509749	1.06024	1.67649	0.827487	1.30848	0.0156905	0.117033	-0.960176	-0.74648	-1.12718	-0.797669	9
5060	-0.671757	0.0190318	-1.52367	-2.18394	-0.941338	-2.37585	0.408348	-1.19375	1.06501	0.361649	1.0391	1.93549	0.14603	1.93234	-0.741931	1.40835	0
5061	1.81909	-0.515143	0.72343	0.871269	-0.9986	0.400169	0.734293	-0.084792	0.589959	-1.24068	-1.65408	-0.974042	-1.04867	0.367185	1.28062	1.32458	8
5062	1.87911	0.553207	0.761516	0.871269	-0.11104	-0.147729	1.38618	0.730616	1.1244	0.652982	1.01217	-1.01041	-0.207956	-1.07757	-1.12718	-0.74182	9
5063	0.288569	0.909323	-0.723857	-0.248975	-1.4567	-0.841734	-0.830241	-1.19375	1.0947	-1.09502	1.0391	-0.137551	-0.915927	-0.234796	-0.452996	-0.797669	6
5064	-1.12191	0.612559	0.037873	0.871269	0.432949	0.07143	0.245376	-0.737119	-0.300768	-1.24068	-1.11545	0.0442943	0.0132851	0.367185	1.28062	0.626471	7
5065	0.738721	0.909323	1.82794	0.667588	0.261163	0.327116	0.995048	0.371837	1.27285	-0.111767	0.608191	-1.11952	-0.60619	-1.07757	-1.12718	-0.490501	3
5066	-1.12191	0.375148	0.152133	0.871269	0.661997	0.473222	0.636509	0.208755	-0.271077	-0.29385	-1.3309	-1.11952	-0.561942	-1.07757	1.28062	-0.769744	2
5067	1.87911	0.909323	1.06621	-0.198055	-0.168302	-0.293836	-0.765052	-0.345723	-1.04304	-0.840099	0.285009	-1.30136	0.323023	-0.535787	-1.12718	-0.239182	6
5068	0.46863	0.909323	-0.609597	-0.248975	-1.4567	-0.330362	-0.504296	-0.117408	1.27285	0.762232	0.796714	0.298878	0.190278	-0.385291	-0.236294	-0.797669	4
5069	0.52865	-0.752554	2.28498	0.871269	1.32051	1.1307	0.962454	0.469686	0.441505	-0.439517	-1.14238	-1.19226	-2.42037	-1.07757	0.65459	-0.630123	1
5070	-1.12191	0.375148	-0.0763864	0.871269	0.862414	0.948067	0.506132	0.567535	1.27285	0.215983	0.985237	-0.719458	-0.163708	-0.927075	-1.12718	-0.797669	3
5071	-1.12191	-1.04932	-0.0383	0.00562609	0.833783	1.27681	1.58175	1.57864	1.15409	1.30848	0.850578	0.371617	1.60622	-0.385291	1.01576	-0.797669	1
5072	-0.821808	-0.159026	-0.952376	-1.62382	0.547473	-1.06089	0.0824038	-1.45468	-1.10242	-0.221017	-1.65408	1.35358	-0.561942	1.66145	1.28062	1.99476	5
5073	-0.0715535	-0.45579	0.152133	0.871269	1.4064	1.24028	0.636509	0.795849	0.679032	0.179566	0.769782	-1.04678	-0.960176	-1.07757	-1.12718	-0.127485	3
5074	-1.12191	-1.34608	-0.761943	-3.81339	0.203901	-2.37585	1.2884	-0.410955	1.27285	2.10965	0.096486	2.33555	-1.09292	1.02937	-0.862321	-0.322955	0
5075	-1.12191	-0.811907	1.18047	0.565748	1.09146	1.27681	0.799482	0.958931	0.471196	0.543732	0.4466	-0.464874	1.29648	-0.987273	1.28062	-0.797669	1
5076	-0.641747	-0.0996736	0.761516	0.871269	1.4064	0.546275	0.636509	0.273988	0.441505	0.398066	0.931373	-0.501243	-0.252204	-1.07757	-1.12718	-0.713896	3
5077	0.408609	-0.337085	1.44707	0.871269	1.4064	0.509749	0.506132	0.273988	1.15409	0.288816	0.931373	-0.828565	-0.252204	-1.07757	-1.12718	-0.490501	3
5078	0.858762	0.19709	-0.914289	-0.656336	-1.4567	-1.53574	-0.210946	-1.45468	1.18378	-0.221017	1.0391	1.38995	-0.252204	1.93234	-0.693775	1.04534	0
5079	1.87911	0.0190318	-0.876203	0.718509	-1.22765	0.217536	1.19061	-0.117408	0.29305	-1.24068	-1.65408	-0.464874	-0.340701	0.818672	1.28062	1.99476	8
5080	1.48898	-0.574496	0.494911	0.871269	-1.4567	0.582802	-0.373918	0.534918	0.708723	1.59981	1.0391	0.189771	0.986746	-0.927075	-0.741931	-0.797669	9
5081	0.168528	-1.34608	-0.266819	0.871269	0.805152	0.984594	0.734293	0.0782897	-0.538295	-0.73085	-1.65408	-1.30136	-0.252204	-0.776579	1.28062	-0.574274	2
5082	0.858762	0.909323	1.25664	0.667588	-0.483242	0.254063	-1.6777	0.110906	-0.538295	-0.111767	1.0391	0.371617	0.898249	-0.294994	0.41381	-0.797669	4
5083	0.58867	0.909323	-1.52367	0.00562609	-0.0824086	0.254063	1.58175	1.57864	0.94625	1.45415	0.15035	0.407986	-0.296452	-0.44549	0.221187	-0.797669	9
5084	1.87911	0.790618	0.685343	0.871269	-0.798183	0.911541	-0.634674	0.502302	0.441505	0.835065	0.204213	-0.61035	-0.960176	-1.07757	-1.12718	-0.406728	5
5085	-0.701767	-0.515143	0.342565	0.871269	1.12009	0.692382	0.701698	0.241371	0.322741	0.179566	1.0391	-0.683089	-0.0309631	-1.07757	-1.12718	-0.574274	3
5086	0.678701	0.909323	-0.952376	0.107466	-1.4567	-0.549521	-1.35175	-0.900201	-0.00385895	-1.24068	1.0391	-0.646719	0.63276	0.21669	-0.645619	0.0679849	6
5087	-1.12191	0.493854	0.418738	0.871269	1.4064	0.692382	0.766887	-0.084792	-0.211695	-1.24068	-0.846129	-1.26499	-0.827431	-0.234796	1.13615	0.0121363	7
5088	0.318579	-0.989965	0.72343	0.616668	1.4064	1.27681	0.864671	0.567535	-0.419532	-0.111767	-1.65408	-0.974042	-0.650438	-0.74648	0.991681	-0.797669	2
5089	-0.431676	-0.515143	-0.0383	0.871269	-0.0251467	0.07143	-0.732457	-0.313106	-1.69624	-0.840099	-0.87306	-1.01041	0.455767	-0.866877	1.28062	-0.797669	2
5090	-1.12191	-0.989965	-0.533424	0.871269	-0.0824086	0.363642	-0.765052	-0.378339	-1.69624	-1.16785	-0.87306	-1.30136	0.411519	-1.01737	1.28062	-0.769744	2
5091	-0.701767	-0.396437	-0.0763864	0.871269	0.891045	0.582802	0.571321	0.0456733	-0.983659	-0.366683	-1.65408	-0.21029	-0.0309631	-0.44549	1.28062	-0.797669	2
5092	-1.12191	-1.10867	0.228306	0.0565463	1.4064	1.27681	1.02764	1.15463	0.411814	0.944315	0.0156905	0.153402	-0.0309631	-0.475589	0.365654	-0.797669	1
5093	-0.551716	-0.277732	0.228306	0.871269	-0.139671	0.0349035	-0.765052	-0.313106	-1.69624	-0.803683	-1.00772	-1.26499	0.367271	-1.07757	1.28062	-0.769744	2
