	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	estado
639	-0.06042	-0.60891	1.09682	0.78357	0.42737	0.48035	-0.30339	-1.00465	-0.72729	-1.08712	-0.28528	0.51418	0.17537	0.05355	0.92955	-0.68525	0.24444	0.48975	-0.07799	0.80781	-0.20383	0.22327	0.22944	-0.07728	0.78083	v/at
640	0.64409	0.64750	0.17068	-0.31879	0.30803	1.37495	-0.25116	-1.12137	-1.06152	-0.31142	-0.41829	-0.04484	0.35690	-0.16050	0.44790	-0.61870	-0.21413	0.65359	-0.38981	0.42129	-0.12587	-0.21292	0.57145	-0.34757	0.37615	ac
641	-1.24010	0.35179	-0.61670	-0.54445	1.72799	0.86620	0.18504	0.37544	-0.56487	-1.82335	0.29129	-0.76127	0.52516	-0.55304	-0.54123	-0.14647	-0.28224	-0.28339	-0.27098	-0.04562	-0.07117	-0.44138	0.13956	-0.39520	-0.17394	v/at
642	0.59520	1.81127	0.24748	-0.94023	-0.98049	1.03106	1.11832	-0.76378	-0.65903	0.69101	-0.78875	-0.74014	0.57971	-0.57972	-0.47594	-0.91678	-0.81713	0.59405	-0.69597	-0.42057	-0.48883	-0.73826	0.69965	-0.61285	-0.44362	ac
643	-0.53063	-0.79340	1.11197	0.72608	0.54900	-0.26455	-0.26081	-0.27750	-0.43775	-0.77636	0.35964	-0.63039	0.34828	-0.55438	-0.30530	1.00581	-0.51371	0.05533	-0.45752	-0.10399	0.51105	-0.62430	0.39751	-0.56136	-0.29515	v/at
644	0.86708	0.40583	0.73332	-0.67296	-0.68862	0.98157	0.46183	-0.65268	-0.68969	0.55294	-0.63797	-0.41562	0.68144	-0.48590	0.10733	-0.65291	-0.55510	0.64544	-0.58389	0.06735	-0.31246	-0.46016	0.71348	-0.51110	0.09866	ac
645	0.12454	-0.00684	-0.15588	0.24868	0.31250	0.16233	-0.39680	0.48262	-0.47589	-0.40042	-0.29994	0.77602	-0.90727	0.95614	0.73008	-0.45313	0.56742	-0.60176	0.70615	0.62750	-0.26557	0.67112	-1.15227	1.01769	0.66703	v/at
646	0.22111	1.39972	-0.39727	-0.87615	-0.65996	-0.08411	0.91505	0.63404	-0.28390	1.15583	-1.32117	-0.71728	0.62305	-0.61024	-0.49088	-1.17099	-0.86909	0.65403	-0.73176	-0.66015	-0.91754	-0.83192	0.68204	-0.65053	-0.66354	ac
647	2.47794	2.31295	0.86827	-0.77490	-1.76193	-0.04786	0.34513	-0.12295	-0.48442	1.71025	-1.12679	0.82858	-0.02842	0.80661	0.99945	-2.21033	0.44967	0.07058	0.48863	0.84263	-1.38458	1.11290	-0.86056	1.39288	1.06385	ac
648	-0.19835	1.11835	-0.61456	-0.90376	0.50660	1.29589	-0.00072	-0.04894	-0.70956	-0.27406	0.46313	-0.25830	0.40622	-0.33477	0.24824	-0.02915	-0.01334	-0.87538	0.28350	0.23405	0.46630	-0.07414	-0.44726	0.12006	0.13795	ac
649	0.34539	0.11488	0.73556	0.34907	0.60015	0.42473	-0.94428	-1.03765	-0.79599	-0.29924	-0.01318	0.54993	0.56040	0.08264	0.89526	-0.38370	0.45520	1.03151	0.00834	0.79136	0.11881	0.29016	0.55144	-0.10042	0.77028	v/at
650	0.89197	-0.07271	1.06127	1.24537	-0.14014	-0.77255	-0.97927	-0.61060	-0.41341	0.06498	-0.39958	2.25099	-1.85761	2.27916	1.53277	-0.87003	1.67137	-0.82332	1.57693	1.35508	-0.55458	1.84192	-1.38487	1.77109	1.43273	v/at
651	1.68959	0.70205	0.55001	0.74718	-0.52164	-0.87449	-0.85164	-0.22867	-0.33644	0.74623	-0.20183	2.69888	-2.10570	2.87238	1.62003	-1.24534	2.04837	0.18750	2.00754	1.49768	-0.68869	2.33758	-1.24421	2.35047	1.55250	v/at
652	0.69233	1.00079	0.13331	-0.88429	-0.18341	0.45546	0.07969	-0.26396	-0.03940	0.34465	-0.31956	-0.06139	0.64214	-0.33529	0.41609	-0.43903	-0.38149	0.73017	-0.44940	0.19570	-0.01378	-0.26891	0.65098	-0.38729	0.29343	ac
653	0.88686	0.81690	-0.02269	-0.82145	-0.27345	0.55679	0.02739	-0.31638	-0.51159	0.92331	-0.15320	-0.31389	0.63610	-0.40469	0.19928	-0.17888	-0.56947	0.75020	-0.55085	-0.04613	0.22108	-0.44942	0.68652	-0.47726	0.06718	ac
654	0.02049	0.78206	0.32124	-0.54089	-0.29369	0.34932	0.69151	-0.25388	-0.34127	0.24762	0.09092	-0.71719	0.64517	-0.56720	-0.46520	0.32300	-0.77893	0.67548	-0.65716	-0.43911	0.58363	-0.74223	0.67584	-0.60739	-0.47932	ac
655	0.29072	1.07216	0.09421	-1.06618	0.29547	0.55534	0.67108	-0.58160	-0.56633	0.25477	0.22228	-0.63477	0.42823	-0.47938	-0.47156	0.27703	-0.70632	0.44803	-0.58863	-0.42231	0.64233	-0.65268	0.51863	-0.53181	-0.45525	ac
656	1.28681	0.76898	0.69807	0.93386	-0.08039	-0.98232	-1.38275	-0.29768	-0.37574	0.51429	0.11572	2.64673	-2.32709	2.86109	1.53471	-0.64007	2.10097	-0.66614	2.13485	1.46868	-0.21233	2.35812	-1.87674	2.49393	1.46524	v/at
657	-0.65448	-1.42347	1.44960	1.56619	1.10653	0.49537	-0.45521	-1.80082	-1.14812	-1.80895	0.13309	0.63718	0.23608	0.13626	1.03450	-0.59302	0.66513	0.65456	0.18800	1.04662	0.04243	0.55305	0.29590	0.05313	0.98597	v/at
658	0.19163	-0.17957	1.27282	0.61840	0.30077	0.42903	-0.34740	-1.10468	-1.06899	-0.50647	0.08728	-0.08844	0.65808	-0.30427	0.50687	-0.67019	-0.07532	1.01802	-0.28850	0.54961	0.06515	-0.12373	0.65841	-0.34045	0.49238	v/at
659	0.19641	-0.12599	0.26972	-0.32557	0.18290	0.71772	-0.07111	-0.74396	-0.20038	-0.20192	0.29186	-0.02952	0.57633	-0.27728	0.46409	-0.14053	-0.27555	0.83536	-0.38821	0.27385	0.45836	-0.22455	0.64206	-0.36608	0.29262	v/at
660	-1.98468	-0.90415	-2.66971	-1.90187	-1.33528	0.76791	1.49627	2.76249	3.91529	-0.80933	1.95242	-0.75816	0.24040	-0.54222	-1.69495	2.21271	0.23098	-0.59710	-0.25652	-1.29734	1.82122	-0.62321	0.39823	-0.60269	-1.20191	hid
661	1.16907	0.88512	0.52826	0.35464	-0.17678	-0.79959	-0.94134	0.07045	-0.11847	0.50041	0.12012	2.54085	-2.56788	2.90498	1.43165	-0.37157	2.52712	-1.18119	2.59265	1.30474	-0.07967	2.32784	-2.10476	2.45661	1.37790	v/at
662	-0.56841	-0.63021	0.39738	0.49242	0.42353	-0.13562	0.06987	0.13280	-0.10113	-0.91362	1.03325	0.89420	-2.04429	1.52163	0.67413	0.63740	1.39040	-2.13456	1.77372	0.80666	0.81491	1.03166	-2.05761	1.40015	0.73534	v/at
663	-1.04421	0.74799	-0.28535	-0.77091	1.59489	0.76478	-0.58799	0.36145	-0.42312	-1.18221	0.09359	-0.74051	0.65918	-0.60965	-0.51655	-0.17365	-0.60826	0.25673	-0.57798	-0.39357	0.20299	-0.61347	0.48028	-0.57353	-0.37980	v/at
664	1.15925	1.72014	0.66493	-0.35802	-0.04843	0.45177	0.16310	-0.98236	-0.80167	-0.12052	-2.04909	2.08529	0.51682	1.74385	1.60676	-3.56347	0.81240	1.70017	0.68175	1.10181	-2.51609	1.38222	0.77730	0.99721	1.38908	v/at
665	-0.23582	-0.31477	-0.22937	-0.59619	0.00172	0.59782	0.34091	-0.18140	0.08122	0.15821	0.74168	-0.78606	0.47293	-0.55778	-0.70520	1.44576	-0.88015	0.47837	-0.66620	-0.83838	1.22352	-0.80857	0.50800	-0.57967	-0.79463	v/at
666	0.20680	1.21768	-0.01733	-1.06125	-0.63284	0.39474	0.58665	0.32712	-0.02495	0.75595	0.87714	-0.89600	0.52828	-0.61977	-0.91519	1.76082	-0.98208	0.54037	-0.72078	-1.05139	1.40411	-0.90194	0.59607	-0.64326	-0.97952	ac
667	-0.04370	0.48210	-0.46216	-0.87898	-0.35691	0.29491	0.17004	0.45612	0.37857	0.65026	1.14935	-0.75554	0.40237	-0.52365	-0.64149	1.80517	-0.85523	0.43081	-0.63309	-0.81563	1.58987	-0.77894	0.43235	-0.53234	-0.77950	v/at
668	-0.18742	-0.14406	-0.30741	0.61137	0.23722	-1.18104	-0.77116	0.82532	0.65757	-0.00646	0.66806	0.10742	-0.21249	-0.11683	0.48210	0.80063	0.71915	-1.16536	0.47986	0.68940	0.65400	0.34739	-0.43288	0.03295	0.58049	v/at
669	0.55961	1.19745	-0.69025	0.16286	-0.25426	-1.53780	-1.14680	1.00274	0.89248	1.13598	1.21861	0.53869	-0.90434	0.38186	0.55835	1.24226	0.90369	-1.70703	0.81554	0.61428	1.09563	0.63311	-0.93481	0.40229	0.61089	v/at
670	0.77427	0.80069	-0.79048	-0.00372	-0.55402	-1.41841	-0.96278	1.24391	1.15181	1.20432	1.44414	0.49468	-0.87856	0.38704	0.50019	1.35076	1.21056	-2.15879	1.25798	0.70394	1.31951	0.81824	-1.24622	0.64126	0.61246	v/at
671	0.24102	-0.03334	0.44263	1.24649	0.43354	-1.30179	-0.84662	-0.51398	-0.42900	0.36415	1.26221	-0.22746	0.04645	-0.32690	0.19369	1.19605	-0.21890	-0.18009	-0.31274	0.18733	1.43422	-0.15014	-0.03262	-0.27843	0.21084	v/at
672	0.92178	0.98786	0.09441	-1.11459	-0.71166	0.78508	0.38977	-0.30026	-0.48073	1.20327	1.22440	-0.82318	0.47448	-0.57751	-0.81958	1.93509	-0.92634	0.50687	-0.69787	-0.99590	1.81700	-0.81161	0.52466	-0.59623	-0.83999	ac
673	0.54612	0.28137	-0.04278	0.90574	0.27603	-1.45434	-1.31368	0.35288	0.14779	0.52694	1.26191	0.31239	-0.63145	0.18303	0.52492	1.27737	0.68586	-1.34804	0.56603	0.68171	1.34513	0.42551	-0.69296	0.19734	0.54375	v/at
674	0.22190	-0.22809	0.29607	1.65865	0.69816	-1.44293	-1.65318	-0.12000	-0.37390	0.07669	0.79425	0.29921	-0.39298	0.06725	0.65653	0.53646	0.42262	-0.60446	0.12416	0.74170	0.82016	0.39675	-0.36173	0.04233	0.70394	v/at
675	-0.33311	-0.25934	-0.78274	-1.03356	-0.39271	0.90358	0.44037	0.29378	0.61504	0.34143	0.60289	-0.87342	0.47840	-0.59124	-0.93824	1.25492	-0.95028	0.51074	-0.69289	-1.09199	1.01200	-0.87886	0.54143	-0.61082	-1.02380	v/at
676	-1.43797	0.54612	-1.94895	-0.72153	2.23291	0.33247	-0.53801	0.18737	-0.22240	-0.58394	1.47381	-0.71902	0.43337	-0.57228	-0.48059	0.58201	0.28682	-0.14160	-0.05721	0.46721	1.13485	-0.06594	-0.02484	-0.20073	0.35298	v/at
677	-0.79289	-1.22198	0.95365	1.28190	0.51553	0.08696	-0.67626	-0.85716	-0.65154	-0.72506	-1.23776	-0.52609	0.43485	-0.52072	-0.04076	-0.96881	-0.56733	0.44105	-0.59460	-0.02364	-0.80608	-0.50258	0.44589	-0.53345	-0.03517	v/at
678	0.06453	-0.21762	0.68933	0.19792	-0.62891	-0.11616	0.24691	-0.20891	0.19976	0.13443	-0.52977	-0.36575	0.31799	-0.43806	0.09429	-0.09480	-0.56221	0.27555	-0.55739	-0.08295	0.05458	-0.51014	0.34133	-0.49291	-0.11102	v/at
679	1.27679	0.96959	-0.51625	0.26557	-0.03107	-1.32050	-0.95200	0.29654	0.19072	1.14904	-0.14035	0.66503	0.10578	0.17144	1.03270	-0.84188	1.10292	0.03005	0.55692	1.06355	-0.47385	1.03489	-0.05303	0.37354	1.12218	v/at
680	-0.10487	-0.54556	0.95517	0.95298	-0.56115	-0.55053	-0.07492	-0.28115	0.02229	0.04543	-0.48253	-0.20642	0.01361	-0.28691	0.23849	-0.08814	-0.35165	-0.02880	-0.38491	0.13129	-0.16440	-0.28544	0.07014	-0.32076	0.08851	v/at
681	0.49869	1.22302	0.02189	-0.94019	-1.07955	0.37055	1.10347	0.07309	-0.13743	1.00423	-1.22562	-0.92394	0.64909	-0.63372	-1.01220	-0.64769	-0.99571	0.66446	-0.74452	-0.98255	-0.55775	-0.93215	0.70223	-0.66766	-1.01446	v/at
682	-0.61318	-1.18242	0.82982	1.37350	-0.02953	-0.39152	-0.03830	-0.29375	-0.25741	-0.70767	-0.71785	-0.34400	0.13616	-0.40614	0.09172	-0.29362	-0.40658	0.04268	-0.46111	0.09001	-0.41239	-0.38726	0.17048	-0.42357	-0.02161	v/at
683	-0.00657	-0.76785	0.74602	1.80839	0.67484	-1.14975	-1.12590	-0.81010	-0.67847	-0.11344	-0.22073	0.24764	-0.09583	-0.06167	0.72624	-0.46123	0.25033	-0.19873	-0.06266	0.74348	-0.28104	0.38280	-0.17793	0.01761	0.80108	v/at
684	-0.07946	0.56962	-0.91022	-1.27806	-1.64555	0.33631	1.38830	1.58005	1.16043	0.81586	-0.72015	-0.92741	0.64502	-0.64111	-1.24023	-0.05237	-1.07420	0.64822	-0.76011	-1.60184	-0.04521	-1.01026	0.68030	-0.67638	-1.48610	ac
685	0.14403	-0.68178	1.26474	1.63958	0.25529	-1.19447	-0.82497	-0.72053	-0.46775	-0.12263	-0.30424	0.33631	-0.22972	0.00406	0.76004	-0.15655	0.32183	-0.49957	0.07175	0.72881	-0.23905	0.37414	-0.33267	0.05684	0.74041	v/at
686	-0.77286	-1.52329	1.46429	2.09692	1.31991	-0.72600	-0.88643	-1.07171	-0.93968	-1.55674	-1.02063	0.12665	0.11270	-0.24396	0.66465	-0.88431	0.14144	0.00914	-0.21683	0.69948	-0.99579	0.14553	0.07396	-0.23019	0.64933	v/at
687	1.89453	1.49076	-0.38594	0.34286	-0.04008	-1.88515	-1.44773	0.24300	-0.12448	2.01404	-0.04346	1.09333	-0.09077	0.46798	1.21625	-0.88479	1.48832	0.37733	0.89634	1.23905	-0.65920	1.36669	0.13761	0.59901	1.28691	v/at
688	0.59300	0.93259	-0.07054	-1.30481	-1.40522	0.61550	0.65824	0.44988	0.26108	1.45752	-0.57870	-0.87739	0.65673	-0.62111	-0.96522	0.00254	-1.01911	0.66449	-0.74436	-1.23918	0.14608	-0.92249	0.69122	-0.65415	-1.03898	ac
689	1.06995	0.61437	0.23044	0.76505	0.60249	-1.34960	-1.48283	-0.24089	-0.43874	0.75952	0.20512	0.95318	-0.29581	0.45282	1.14609	-0.56865	1.27889	0.22920	0.77447	1.25134	-0.25058	1.16261	0.00855	0.52451	1.23109	v/at
690	1.26983	0.70574	0.33101	-0.33761	-1.42691	-0.56231	0.21080	0.18306	0.32997	1.65023	0.06423	-0.38173	0.43618	-0.43458	0.04998	0.47663	-0.65621	0.42431	-0.59840	-0.18133	0.66899	-0.56281	0.44794	-0.50992	-0.15957	v/at
691	0.82635	0.41157	0.29355	0.65973	-0.31677	-1.14194	-0.88098	0.04826	0.22086	0.73768	0.35636	0.91993	-0.75743	0.55927	1.00608	0.37419	1.00947	-1.36137	0.85587	0.95891	0.45829	0.91566	-0.93216	0.57736	0.92409	v/at
692	-1.03835	-1.07315	-1.14984	-0.28797	0.91109	0.55595	-0.01147	0.26957	0.87085	-1.24622	0.35113	-0.27902	0.35736	-0.33598	0.10688	-0.03575	0.15604	-0.21061	-0.05031	0.29400	0.20140	-0.01112	-0.01582	-0.17530	0.32379	v/at
693	1.41171	1.42488	-0.69721	0.15720	-0.21717	-1.10947	-1.15200	0.39643	0.31536	1.14272	0.13841	0.92000	-0.08940	0.40968	1.11252	-0.74851	1.40398	-0.00585	0.87672	1.16116	-0.41190	1.39568	-0.22466	0.70938	1.24200	v/at
694	-1.39434	0.27602	-1.24078	-0.80670	1.95802	0.93109	-0.22434	-0.14834	-0.33544	-1.07746	-0.00852	-0.79795	0.57471	-0.62219	-0.51971	-0.36767	-0.22984	-0.05347	-0.46627	-0.29583	-0.12372	-0.37146	0.29731	-0.52455	-0.33445	v/at
695	0.67667	-0.20254	0.93274	1.37325	0.05993	-1.05371	-0.93605	-0.63107	-0.41902	0.14573	0.25277	0.92396	-0.58769	0.48359	1.07768	0.08800	0.83533	-0.63850	0.48087	1.03451	0.17716	0.88787	-0.61260	0.44720	1.03506	v/at
696	1.02049	0.35062	1.16172	-0.00608	-0.58448	-0.55969	-0.16283	-0.24524	-0.48034	1.14278	-0.15628	-0.40509	0.53007	-0.44213	0.08468	0.08067	-0.51995	0.50730	-0.53751	-0.05893	0.34863	-0.40618	0.48208	-0.46873	0.06960	v/at
697	0.13024	-0.90860	0.98218	2.12547	0.36999	-1.34515	-1.29701	-0.60423	-0.64278	-0.03942	-0.33580	0.23739	0.00471	-0.11554	0.71374	-0.58624	-0.01667	0.06532	-0.26086	0.53430	-0.34091	0.24566	-0.05714	-0.10988	0.67520	v/at
698	0.13787	0.65495	-0.44682	-0.97414	-0.81501	0.65452	1.05750	0.10822	0.13291	0.64873	-0.48176	-0.82808	0.69084	-0.61523	-0.83253	-0.06761	-0.99533	0.67243	-0.74446	-1.06614	-0.04963	-0.91063	0.70425	-0.65909	-0.96178	v/at
699	1.11642	0.93497	-0.17946	0.42790	-0.06228	-1.19634	-0.79127	0.34971	0.12008	0.61987	0.03267	0.56887	-0.02071	0.13655	0.94250	-0.65201	0.96457	-0.12048	0.37327	0.98259	-0.40527	0.91822	-0.13417	0.27107	1.03780	v/at
700	-0.43311	0.10109	-0.73698	-1.18703	-1.44915	0.88805	1.07043	1.40323	0.84688	0.59293	-0.55795	-0.74722	0.71531	-0.62964	-1.23965	-0.06179	-0.98940	0.69409	-0.75903	-1.62812	-0.11682	-0.99628	0.68933	-0.68473	-1.41002	ac
701	-0.19235	-0.72474	0.20379	1.01689	0.80886	-1.08351	-0.87258	-0.11660	-0.17212	-0.06501	0.58153	-0.16231	-0.01603	-0.30417	0.24305	1.02166	0.21737	-0.76698	0.04276	0.42482	0.64157	-0.05739	-0.11524	-0.24669	0.28234	v/at
702	0.24825	-0.05370	0.90398	0.50802	-0.64110	-0.28878	-0.39249	-0.28810	-0.09139	0.52442	1.29674	-0.50943	0.21839	-0.44010	-0.13416	1.73039	-0.61563	0.18923	-0.52924	-0.26241	1.42344	-0.51283	0.23416	-0.43631	-0.20385	v/at
703	0.01336	-0.33976	0.29426	1.55882	0.93617	-1.33004	-1.26685	-0.39306	-0.47711	-0.16321	1.32482	0.03575	-0.16318	-0.16202	0.42980	1.35352	0.04853	-0.41368	-0.15333	0.41555	1.24707	0.10025	-0.19740	-0.15459	0.44504	v/at
704	-0.03613	0.47651	0.16684	-0.68603	-0.23745	0.65522	0.59136	-0.44275	-0.20072	0.23087	1.42247	-0.81227	0.47832	-0.59146	-0.66500	1.90425	-0.90470	0.50691	-0.69836	-0.74178	1.61156	-0.83167	0.54789	-0.61636	-0.76108	v/at
705	-0.81413	-0.34700	-1.41259	-0.70691	-0.35519	0.09286	0.55776	1.35273	1.29439	0.00514	1.64047	-0.65120	0.25334	-0.43918	-0.70795	1.43952	0.03346	-0.71303	0.00733	-0.17134	1.37345	-0.30719	-0.03271	-0.28011	-0.22994	v/at
706	-0.54965	-0.69722	-1.11336	0.04540	1.49199	-0.48999	-1.07143	0.71952	0.15834	-0.24449	1.61926	-0.26959	-0.08177	-0.27926	-0.01463	1.15902	0.26301	-0.27375	0.03301	0.63481	1.28119	-0.05039	-0.04946	-0.19584	0.33340	v/at
707	0.67359	0.32074	-0.14040	0.86926	0.41823	-1.81320	-1.26345	0.41172	-0.00642	0.91968	1.09806	0.38558	-0.56218	0.19987	0.64909	1.04674	0.94173	-1.65446	0.94654	0.83064	1.00661	0.55639	-0.79111	0.34548	0.69460	v/at
708	0.73621	0.21527	-0.08112	0.96725	0.46079	-1.82429	-1.40109	0.41429	-0.01336	0.82780	1.34367	0.43366	-0.62710	0.19377	0.58980	1.34656	0.94148	-1.48708	0.80510	0.80339	1.25356	0.63379	-0.82648	0.36688	0.67839	v/at
709	0.77754	0.09289	0.37877	1.12518	0.02922	-1.89797	-1.59330	0.31841	0.10299	1.14225	1.23885	0.32327	-0.40848	0.02494	0.59350	1.45050	0.51276	-0.94063	0.28084	0.65394	1.22967	0.38867	-0.47842	0.07470	0.61053	v/at
710	-0.79007	-0.18871	-1.67338	-0.97449	-0.58877	0.10240	0.31542	2.04601	1.86557	-0.06115	1.14284	-0.48170	-0.06274	-0.27253	-0.62515	1.49287	0.76515	-2.10258	0.87747	-0.25608	0.95364	0.09433	-0.65665	0.07250	-0.24925	v/at
711	-0.39525	0.17527	-0.95392	-0.71720	-0.85853	-0.46328	0.26347	1.53242	1.93319	0.24136	1.38138	-0.35290	-0.22177	-0.20860	-0.52535	1.74120	0.78078	-2.00966	0.91761	-0.26271	1.13672	0.17528	-0.74331	0.15513	-0.18319	v/at
712	-0.37256	0.30528	-1.18189	-0.66803	-0.82477	-0.57396	0.25631	1.72720	1.75295	0.43278	0.99057	0.09212	-0.85253	0.22882	-0.23870	1.43550	1.03991	-2.82928	1.51873	-0.06165	0.82244	0.46311	-1.38148	0.60820	-0.06508	v/at
713	-1.11281	-0.79424	-0.93128	-0.81631	0.76855	1.33888	1.05479	-0.04320	-0.41740	-0.71335	-2.30448	-1.02687	0.57510	-0.65555	-1.44711	-1.75976	-1.08123	0.61838	-0.76191	-1.41218	-2.44931	-1.01039	0.66146	-0.68129	-1.38703	ac
714	-0.83132	-0.74616	-1.02632	-0.71373	-0.80295	0.86578	1.84614	0.79591	0.17320	0.18502	-2.11272	-0.93604	0.63828	-0.65070	-1.33503	-1.59071	-1.04154	0.67536	-0.76241	-1.49798	-2.36403	-1.00236	0.69023	-0.68385	-1.42143	ac
715	-0.81436	-0.07620	-0.96645	-0.83242	-0.23594	0.99532	0.79047	0.27199	0.21666	0.13344	-1.71213	-0.90538	0.61589	-0.64624	-0.97353	-1.20880	-1.03606	0.63060	-0.75888	-1.14837	-1.93566	-0.97994	0.66645	-0.68032	-1.16868	ac
716	0.02529	0.10482	0.15833	-0.18788	0.21615	-0.17604	0.68537	-0.37663	-0.35813	0.13379	-1.62303	-0.86295	0.54512	-0.62186	-0.75492	-1.20003	-0.93964	0.51744	-0.72450	-0.86210	-1.90541	-0.85543	0.57317	-0.64067	-0.79405	ac
717	-0.01534	0.47971	-0.03582	-0.54029	-0.72346	-0.25978	0.92686	0.52923	0.08565	0.86118	-1.43137	-0.84326	0.34307	-0.54048	-1.20405	-0.98297	-0.93912	0.37926	-0.66592	-1.32574	-1.66765	-0.83758	0.40882	-0.56385	-1.21224	ac
718	0.59890	-0.21546	1.51476	0.73020	-0.80604	-1.14053	0.11763	0.55950	-0.13152	0.28621	-1.33397	-0.57697	-0.00148	-0.29353	-0.48275	-0.83606	-0.66410	-0.03405	-0.41954	-0.48881	-1.91557	-0.46544	-0.21388	-0.11523	-0.41645	v/at
719	0.22553	0.49334	0.19649	-0.39977	-0.57108	0.22109	0.76406	0.23252	-0.23599	0.26320	-2.35264	-0.91703	0.48499	-0.61011	-1.16948	-2.10957	-0.99651	0.48307	-0.71154	-1.31303	-2.79067	-0.88788	0.51495	-0.61798	-1.15161	ac
720	-1.85781	-1.41728	-1.17316	-0.45670	0.17167	1.38679	1.56164	0.58227	0.48828	-1.50270	-1.58225	-1.06983	0.58035	-0.65949	-1.80708	-1.22896	-1.12792	0.62296	-0.76830	-1.77131	-2.06342	-1.06125	0.65682	-0.68473	-1.81227	ac
721	-1.47019	-0.58844	-1.28275	-0.76114	-0.09441	0.90817	1.45813	1.01505	0.57237	-0.74673	-0.92180	-1.00330	0.49113	-0.63423	-1.80699	-0.39318	-1.07152	0.53918	-0.74809	-1.71035	-1.17230	-1.00624	0.58897	-0.66716	-1.77756	ac
722	-0.50398	-0.06878	-0.52959	-0.70365	0.62252	0.48250	1.01680	-0.04257	-0.48501	-0.20057	-1.13744	-0.99204	0.58105	-0.65414	-1.19128	-0.73422	-1.06592	0.61188	-0.76225	-1.27379	-1.38479	-0.99029	0.66503	-0.68163	-1.22742	ac
723	-1.28982	-1.28420	-0.85727	-0.62564	1.43871	1.02189	1.12741	-0.08664	-0.33496	-1.43951	-1.34940	-1.03273	0.57159	-0.65888	-1.46552	-1.08133	-1.03380	0.53461	-0.74066	-1.32149	-1.64728	-0.98387	0.61593	-0.67268	-1.36049	ac
724	-1.66589	-0.84139	-1.50847	-0.76199	0.74102	1.27699	0.78537	0.52764	0.58514	-1.33265	-1.62155	0.56524	-2.11863	1.25452	-0.18185	-1.53748	0.56446	-2.79989	1.38968	-0.20187	-2.21583	0.92195	-3.28029	2.13409	-0.19051	ac
725	-1.54370	-1.62244	0.32388	1.04034	1.12510	0.66490	0.71258	-0.85032	-0.86229	-1.99076	-0.76001	-0.74465	0.27877	-0.49176	-0.67921	-0.38892	-0.84388	0.30856	-0.61350	-0.70692	-1.19633	-0.76408	0.35762	-0.52782	-0.75933	v/at
726	-1.93213	-1.88930	-1.35874	-0.77177	0.76396	1.26277	1.99442	0.80652	0.21801	-1.59744	-1.04251	-1.05339	0.54859	-0.65416	-1.85409	-0.61288	-1.08055	0.55426	-0.75376	-1.73773	-1.40447	-1.02234	0.61641	-0.67721	-1.74823	ac
727	-1.81413	-1.80397	-0.23396	0.41371	1.37654	1.46458	1.06205	-1.14076	-0.74486	-2.22312	-1.04799	-0.86996	0.40537	-0.57227	-0.97429	-0.69360	-0.92541	0.40739	-0.67205	-0.91788	-1.48485	-0.86461	0.47050	-0.59346	-1.00220	v/at
728	-1.40258	-1.08345	-0.59422	-0.58748	-0.33496	0.54177	0.87906	1.52761	0.81520	-0.56151	-1.40329	-1.05743	0.54932	-0.64792	-1.81145	-1.04832	-1.12949	0.59933	-0.76275	-1.91523	-1.80825	-1.03420	0.59937	-0.66087	-1.85615	ac
729	-2.13939	-0.81861	-1.90511	-1.07887	-0.27320	2.11208	2.14885	0.49287	0.97218	-1.52963	-1.58717	-1.04184	0.56081	-0.64900	-1.72640	-1.22218	-1.11263	0.57871	-0.75169	-1.91111	-1.84775	-0.99656	0.51597	-0.61202	-1.85624	ac
730	-1.19236	-0.97915	-0.91216	-0.73867	-0.09762	1.78981	1.86713	-0.20188	-0.13009	-0.90202	-1.90194	-1.07316	0.60917	-0.66290	-1.83654	-1.76978	-1.12680	0.65052	-0.76977	-1.85273	-2.15050	-1.07251	0.69237	-0.69077	-1.90402	ac
731	-0.77831	-0.55528	-0.73435	-0.99806	0.38743	0.62869	1.13635	0.69607	-0.09676	-0.18663	-1.48399	-0.95452	0.62895	-0.65205	-1.17833	-1.10005	-1.07103	0.64243	-0.76467	-1.39942	-1.51855	-1.01028	0.68030	-0.68543	-1.34427	ac
732	-0.33945	0.13393	-0.11496	-0.81382	-0.56574	0.36368	1.16676	0.70037	-0.11093	0.45936	-1.40048	-1.00158	0.61952	-0.65467	-1.36544	-0.99365	-1.08086	0.66232	-0.76373	-1.45474	-1.62449	-1.00917	0.69424	-0.68250	-1.39983	ac
733	-0.86806	0.54261	-1.30784	-1.33430	-0.82636	0.89647	1.89211	1.75552	0.51182	-0.20034	-0.98656	-1.10328	0.59513	-0.66482	-2.05898	-0.50438	-1.15396	0.63232	-0.77191	-2.03764	-1.20096	-1.09546	0.67997	-0.69206	-2.09327	ac
734	0.15665	1.49362	-0.25543	-0.53767	-1.49292	-1.03209	0.41001	2.33202	0.90243	1.08153	-1.70383	-1.03776	0.56112	-0.65082	-1.58644	-1.41632	-1.12169	0.61211	-0.76472	-1.76698	-2.16486	-1.00316	0.60200	-0.66515	-1.55445	ac
